antecedent,consequent,support,confidence,lift
"['18', '34']","['30', '14']",0.05,0.22,1.16
"['18', '30']","['34', '14']",0.05,0.27,1.18
"['18', '14']","['34', '30']",0.05,0.19,1.16
"['34', '30']","['18', '14']",0.05,0.32,1.16
"['34', '14']","['18', '30']",0.05,0.23,1.18
"['30', '14']","['18', '34']",0.05,0.28,1.16
"['18', '34', '30']",['14'],0.05,0.55,1.1
"['18', '34', '14']",['30'],0.05,0.4,1.11
"['18', '30', '14']",['34'],0.05,0.48,1.08
"['34', '30', '14']",['18'],0.05,0.6,1.18
['18'],"['34', '19', '14']",0.05,0.1,1.16
['34'],"['18', '19', '14']",0.05,0.12,1.13
['19'],"['18', '34', '14']",0.05,0.15,1.14
['14'],"['18', '19', '34']",0.05,0.11,1.09
"['18', '34']","['19', '14']",0.05,0.22,1.16
"['18', '19']","['34', '14']",0.05,0.27,1.21
"['18', '14']","['34', '19']",0.05,0.19,1.18
"['34', '19']","['18', '14']",0.05,0.32,1.18
"['34', '14']","['18', '19']",0.05,0.24,1.21
"['19', '14']","['18', '34']",0.05,0.28,1.16
"['18', '19', '34']",['14'],0.05,0.55,1.09
"['18', '34', '14']",['19'],0.05,0.41,1.14
"['18', '19', '14']",['34'],0.05,0.5,1.13
"['34', '19', '14']",['18'],0.05,0.59,1.16
['16'],"['18', '34', '14']",0.06,0.17,1.33
['18'],"['16', '34', '14']",0.06,0.12,1.23
['34'],"['16', '18', '14']",0.06,0.13,1.23
['14'],"['16', '18', '34']",0.06,0.12,1.24
"['16', '18']","['34', '14']",0.06,0.32,1.41
"['16', '34']","['18', '14']",0.06,0.38,1.37
"['16', '14']","['18', '34']",0.06,0.31,1.3
"['18', '34']","['16', '14']",0.06,0.25,1.3
"['18', '14']","['16', '34']",0.06,0.22,1.37
"['34', '14']","['16', '18']",0.06,0.26,1.41
"['16', '18', '34']",['14'],0.06,0.63,1.24
"['16', '18', '14']",['34'],0.06,0.54,1.23
"['16', '34', '14']",['18'],0.06,0.63,1.23
"['18', '34', '14']",['16'],0.06,0.45,1.33
['1'],"['18', '34', '14']",0.06,0.17,1.32
['18'],"['1', '34', '14']",0.06,0.11,1.25
['34'],"['1', '18', '14']",0.06,0.13,1.23
['14'],"['1', '18', '34']",0.06,0.11,1.18
"['1', '18']","['34', '14']",0.06,0.31,1.35
"['1', '34']","['18', '14']",0.06,0.35,1.29
"['1', '14']","['18', '34']",0.06,0.33,1.36
"['18', '34']","['1', '14']",0.06,0.24,1.36
"['18', '14']","['1', '34']",0.06,0.21,1.29
"['34', '14']","['1', '18']",0.06,0.25,1.35
"['1', '18', '34']",['14'],0.06,0.6,1.18
"['1', '18', '14']",['34'],0.06,0.54,1.23
"['1', '34', '14']",['18'],0.06,0.63,1.25
"['18', '34', '14']",['1'],0.06,0.44,1.32
['18'],"['34', '6', '14']",0.05,0.1,1.21
['34'],"['18', '6', '14']",0.05,0.12,1.14
['6'],"['18', '34', '14']",0.05,0.16,1.2
['14'],"['18', '34', '6']",0.05,0.1,1.22
"['18', '34']","['6', '14']",0.05,0.22,1.18
"['18', '6']","['34', '14']",0.05,0.3,1.33
"['18', '14']","['34', '6']",0.05,0.19,1.27
"['34', '6']","['18', '14']",0.05,0.35,1.27
"['34', '14']","['18', '6']",0.05,0.23,1.33
"['6', '14']","['18', '34']",0.05,0.29,1.18
"['18', '34', '6']",['14'],0.05,0.62,1.22
"['18', '34', '14']",['6'],0.05,0.4,1.2
"['18', '6', '14']",['34'],0.05,0.5,1.14
"['34', '6', '14']",['18'],0.05,0.61,1.21
