antecedent,consequent,support,confidence,lift
"['32', '44']",['14'],0.07,0.65,1.06
"['32', '14']",['44'],0.07,0.32,1.07
"['44', '14']",['32'],0.07,0.36,1.11
['18'],"['19', '44']",0.09,0.15,1.04
['19'],"['18', '44']",0.09,0.2,1.0
['44'],"['18', '19']",0.09,0.31,1.04
"['18', '19']",['44'],0.09,0.31,1.04
"['18', '44']",['19'],0.09,0.46,1.0
"['19', '44']",['18'],0.09,0.64,1.04
['1'],"['4', '30']",0.07,0.17,1.11
['4'],"['1', '30']",0.07,0.23,1.09
['30'],"['1', '4']",0.07,0.16,1.09
"['1', '4']",['30'],0.07,0.5,1.09
"['1', '30']",['4'],0.07,0.35,1.09
"['4', '30']",['1'],0.07,0.48,1.11
['1'],"['42', '34']",0.07,0.15,1.02
['42'],"['1', '34']",0.07,0.26,1.04
['34'],"['1', '42']",0.07,0.12,1.06
"['1', '42']",['34'],0.07,0.59,1.06
"['1', '34']",['42'],0.07,0.27,1.04
"['42', '34']",['1'],0.07,0.44,1.02
['34'],"['4', '30']",0.09,0.16,1.08
['4'],"['34', '30']",0.09,0.28,1.06
['30'],"['34', '4']",0.09,0.2,1.06
"['34', '4']",['30'],0.09,0.49,1.06
"['34', '30']",['4'],0.09,0.34,1.06
"['4', '30']",['34'],0.09,0.6,1.08
['1'],"['34', '37']",0.05,0.12,1.08
['34'],"['1', '37']",0.05,0.09,1.06
['37'],"['1', '34']",0.05,0.27,1.08
"['1', '34']",['37'],0.05,0.21,1.08
"['1', '37']",['34'],0.05,0.58,1.06
"['34', '37']",['1'],0.05,0.47,1.08
['34'],"['2', '6']",0.07,0.12,1.09
['2'],"['34', '6']",0.07,0.29,1.14
['6'],"['34', '2']",0.07,0.15,1.15
"['34', '2']",['6'],0.07,0.51,1.15
"['34', '6']",['2'],0.07,0.26,1.14
"['2', '6']",['34'],0.07,0.6,1.09
['26'],"['4', '30']",0.06,0.16,1.09
['4'],"['26', '30']",0.06,0.17,1.07
['30'],"['26', '4']",0.06,0.12,1.1
"['26', '4']",['30'],0.06,0.5,1.1
"['26', '30']",['4'],0.06,0.34,1.07
"['4', '30']",['26'],0.06,0.37,1.09
['19'],"['4', '12']",0.05,0.11,1.09
['4'],"['19', '12']",0.05,0.16,1.1
['12'],"['19', '4']",0.05,0.17,1.07
"['19', '4']",['12'],0.05,0.33,1.07
"['19', '12']",['4'],0.05,0.35,1.1
"['4', '12']",['19'],0.05,0.5,1.09
['26'],"['19', '4']",0.06,0.18,1.13
['19'],"['26', '4']",0.06,0.13,1.18
['4'],"['26', '19']",0.06,0.19,1.11
"['26', '19']",['4'],0.06,0.35,1.11
"['26', '4']",['19'],0.06,0.54,1.18
"['19', '4']",['26'],0.06,0.38,1.13
['26'],"['4', '14']",0.07,0.21,1.08
['4'],"['26', '14']",0.07,0.23,1.05
['14'],"['26', '4']",0.07,0.12,1.07
"['26', '4']",['14'],0.07,0.66,1.07
"['26', '14']",['4'],0.07,0.34,1.05
"['4', '14']",['26'],0.07,0.37,1.08
['34'],"['19', '4']",0.09,0.17,1.08
['19'],"['34', '4']",0.09,0.2,1.1
['4'],"['34', '19']",0.09,0.29,1.1
"['34', '19']",['4'],0.09,0.35,1.1
"['34', '4']",['19'],0.09,0.51,1.1
"['19', '4']",['34'],0.09,0.6,1.08
['26'],"['18', '4']",0.08,0.23,1.08
['18'],"['26', '4']",0.08,0.12,1.14
['4'],"['26', '18']",0.08,0.24,1.08
"['26', '18']",['4'],0.08,0.34,1.08
"['26', '4']",['18'],0.08,0.71,1.14
"['18', '4']",['26'],0.08,0.37,1.08
['1'],"['18', '44']",0.1,0.22,1.13
['18'],"['1', '44']",0.1,0.16,1.16
['44'],"['1', '18']",0.1,0.33,1.12
"['1', '18']",['44'],0.1,0.33,1.12
"['1', '44']",['18'],0.1,0.72,1.16
"['18', '44']",['1'],0.1,0.49,1.13
['48'],"['19', '12']",0.06,0.16,1.11
['19'],"['48', '12']",0.06,0.14,1.11
['12'],"['48', '19']",0.06,0.21,1.11
"['48', '19']",['12'],0.06,0.34,1.11
"['48', '12']",['19'],0.06,0.51,1.11
"['19', '12']",['48'],0.06,0.44,1.11
['19'],"['4', '6']",0.07,0.16,1.1
['4'],"['19', '6']",0.07,0.24,1.12
['6'],"['19', '4']",0.07,0.17,1.08
"['19', '4']",['6'],0.07,0.48,1.08
"['19', '6']",['4'],0.07,0.36,1.12
"['4', '6']",['19'],0.07,0.51,1.1
['48'],"['19', '4']",0.07,0.18,1.12
['19'],"['48', '4']",0.07,0.15,1.09
['4'],"['48', '19']",0.07,0.22,1.15
"['48', '19']",['4'],0.07,0.37,1.15
"['48', '4']",['19'],0.07,0.5,1.09
"['19', '4']",['48'],0.07,0.44,1.12
['16'],"['19', '4']",0.06,0.15,0.98
['19'],"['16', '4']",0.06,0.14,1.09
['4'],"['16', '19']",0.06,0.2,1.0
"['16', '19']",['4'],0.06,0.32,1.0
"['16', '4']",['19'],0.06,0.51,1.09
"['19', '4']",['16'],0.06,0.41,0.98
['1'],"['19', '44']",0.06,0.15,1.03
['19'],"['1', '44']",0.06,0.14,1.01
['44'],"['1', '19']",0.06,0.21,1.03
"['1', '19']",['44'],0.06,0.31,1.03
"['1', '44']",['19'],0.06,0.47,1.01
"['19', '44']",['1'],0.06,0.44,1.03
['34'],"['19', '44']",0.08,0.14,1.01
['19'],"['34', '44']",0.08,0.17,1.02
['44'],"['34', '19']",0.08,0.27,1.01
"['34', '19']",['44'],0.08,0.3,1.01
"['34', '44']",['19'],0.08,0.47,1.02
"['19', '44']",['34'],0.08,0.56,1.01
['19'],"['30', '15']",0.06,0.13,1.05
['30'],"['19', '15']",0.06,0.13,1.1
['15'],"['19', '30']",0.06,0.24,1.05
"['19', '30']",['15'],0.06,0.26,1.05
"['19', '15']",['30'],0.06,0.5,1.1
"['30', '15']",['19'],0.06,0.49,1.05
['46'],"['1', '30']",0.06,0.22,1.06
['1'],"['46', '30']",0.06,0.15,1.03
['30'],"['1', '46']",0.06,0.14,1.09
"['1', '46']",['30'],0.06,0.5,1.09
"['46', '30']",['1'],0.06,0.45,1.03
"['1', '30']",['46'],0.06,0.31,1.06
['16'],"['20', '14']",0.05,0.13,1.08
['20'],"['16', '14']",0.05,0.29,1.08
['14'],"['16', '20']",0.05,0.09,1.05
"['16', '20']",['14'],0.05,0.65,1.05
"['16', '14']",['20'],0.05,0.2,1.08
"['20', '14']",['16'],0.05,0.46,1.08
['34'],"['20', '6']",0.05,0.1,1.12
['20'],"['34', '6']",0.05,0.3,1.17
['6'],"['34', '20']",0.05,0.12,1.19
"['34', '20']",['6'],0.05,0.53,1.19
"['34', '6']",['20'],0.05,0.22,1.17
"['20', '6']",['34'],0.05,0.62,1.12
['48'],"['18', '20']",0.05,0.13,1.04
['18'],"['48', '20']",0.05,0.08,1.18
['20'],"['48', '18']",0.05,0.28,1.13
"['48', '18']",['20'],0.05,0.21,1.13
"['48', '20']",['18'],0.05,0.73,1.18
"['18', '20']",['48'],0.05,0.41,1.04
['48'],"['34', '29']",0.05,0.13,1.08
['34'],"['48', '29']",0.05,0.09,1.04
['29'],"['48', '34']",0.05,0.25,1.11
"['48', '34']",['29'],0.05,0.24,1.11
"['48', '29']",['34'],0.05,0.57,1.04
"['34', '29']",['48'],0.05,0.43,1.08
['16'],"['42', '34']",0.07,0.16,1.04
['42'],"['16', '34']",0.07,0.25,1.06
['34'],"['16', '42']",0.07,0.12,1.03
"['16', '42']",['34'],0.07,0.57,1.03
"['16', '34']",['42'],0.07,0.27,1.06
"['42', '34']",['16'],0.07,0.44,1.04
['49'],"['42', '34']",0.05,0.16,1.06
['42'],"['49', '34']",0.05,0.2,1.1
['34'],"['49', '42']",0.05,0.09,1.08
"['49', '42']",['34'],0.05,0.6,1.08
"['49', '34']",['42'],0.05,0.28,1.1
"['42', '34']",['49'],0.05,0.34,1.06
['20'],"['14', '30']",0.06,0.32,1.11
['14'],"['20', '30']",0.06,0.1,1.1
['30'],"['20', '14']",0.06,0.13,1.11
"['20', '14']",['30'],0.06,0.51,1.11
"['20', '30']",['14'],0.06,0.68,1.1
"['14', '30']",['20'],0.06,0.21,1.11
['34'],"['20', '14']",0.07,0.12,1.01
['20'],"['34', '14']",0.07,0.36,1.01
['14'],"['34', '20']",0.07,0.11,1.03
"['34', '20']",['14'],0.07,0.63,1.03
"['34', '14']",['20'],0.07,0.19,1.01
"['20', '14']",['34'],0.07,0.56,1.01
['1'],"['42', '18']",0.08,0.18,1.11
['42'],"['1', '18']",0.08,0.31,1.05
['18'],"['1', '42']",0.08,0.13,1.13
"['1', '42']",['18'],0.08,0.7,1.13
"['1', '18']",['42'],0.08,0.27,1.05
"['42', '18']",['1'],0.08,0.48,1.11
['1'],"['34', '20']",0.05,0.12,1.18
['34'],"['1', '20']",0.05,0.1,1.08
['20'],"['1', '34']",0.05,0.29,1.16
"['1', '34']",['20'],0.05,0.22,1.16
"['1', '20']",['34'],0.05,0.6,1.08
"['34', '20']",['1'],0.05,0.51,1.18
['48'],"['19', '15']",0.05,0.14,1.18
['19'],"['48', '15']",0.05,0.12,1.15
['15'],"['48', '19']",0.05,0.22,1.16
"['48', '19']",['15'],0.05,0.28,1.16
"['48', '15']",['19'],0.05,0.53,1.15
"['19', '15']",['48'],0.05,0.47,1.18
['19'],"['14', '15']",0.07,0.16,1.02
['14'],"['19', '15']",0.07,0.12,1.05
['15'],"['19', '14']",0.07,0.3,1.03
"['19', '14']",['15'],0.07,0.25,1.03
"['19', '15']",['14'],0.07,0.64,1.05
"['14', '15']",['19'],0.07,0.47,1.02
['48'],"['26', '6']",0.06,0.15,1.03
['26'],"['48', '6']",0.06,0.18,1.01
['6'],"['48', '26']",0.06,0.14,0.91
"['48', '26']",['6'],0.06,0.4,0.91
"['48', '6']",['26'],0.06,0.34,1.01
"['26', '6']",['48'],0.06,0.41,1.03
['48'],"['18', '15']",0.07,0.17,1.09
['18'],"['48', '15']",0.07,0.11,1.07
['15'],"['48', '18']",0.07,0.28,1.11
"['48', '18']",['15'],0.07,0.27,1.11
"['48', '15']",['18'],0.07,0.66,1.07
"['18', '15']",['48'],0.07,0.43,1.09
['34'],"['19', '15']",0.07,0.12,1.08
['19'],"['34', '15']",0.07,0.15,1.04
['15'],"['34', '19']",0.07,0.28,1.06
"['34', '19']",['15'],0.07,0.26,1.06
"['34', '15']",['19'],0.07,0.48,1.04
"['19', '15']",['34'],0.07,0.6,1.08
['48'],"['14', '15']",0.07,0.18,1.13
['14'],"['48', '15']",0.07,0.11,1.13
['15'],"['48', '14']",0.07,0.29,1.11
"['48', '14']",['15'],0.07,0.27,1.11
"['48', '15']",['14'],0.07,0.69,1.13
"['14', '15']",['48'],0.07,0.45,1.13
['48'],"['34', '15']",0.06,0.15,1.08
['34'],"['48', '15']",0.06,0.11,1.08
['15'],"['48', '34']",0.06,0.25,1.12
"['48', '34']",['15'],0.06,0.27,1.12
"['48', '15']",['34'],0.06,0.6,1.08
"['34', '15']",['48'],0.06,0.43,1.08
['19'],"['20', '14']",0.06,0.13,1.08
['20'],"['19', '14']",0.06,0.32,1.09
['14'],"['19', '20']",0.06,0.1,1.05
"['19', '20']",['14'],0.06,0.65,1.05
"['19', '14']",['20'],0.06,0.2,1.09
"['20', '14']",['19'],0.06,0.5,1.08
['18'],"['19', '20']",0.06,0.1,1.11
['19'],"['18', '20']",0.06,0.14,1.08
['20'],"['18', '19']",0.06,0.34,1.14
"['18', '19']",['20'],0.06,0.21,1.14
"['18', '20']",['19'],0.06,0.5,1.08
"['19', '20']",['18'],0.06,0.69,1.11
['34'],"['19', '20']",0.05,0.09,1.0
['19'],"['34', '20']",0.05,0.11,1.05
['20'],"['34', '19']",0.05,0.27,1.03
"['34', '19']",['20'],0.05,0.19,1.03
"['34', '20']",['19'],0.05,0.48,1.05
"['19', '20']",['34'],0.05,0.55,1.0
['42'],"['12', '14']",0.05,0.2,1.01
['12'],"['42', '14']",0.05,0.17,1.05
['14'],"['42', '12']",0.05,0.08,1.03
"['42', '12']",['14'],0.05,0.63,1.03
"['42', '14']",['12'],0.05,0.32,1.05
"['12', '14']",['42'],0.05,0.26,1.01
['44'],"['14', '15']",0.05,0.17,1.1
['14'],"['44', '15']",0.05,0.08,1.06
['15'],"['44', '14']",0.05,0.21,1.14
"['44', '14']",['15'],0.05,0.28,1.14
"['44', '15']",['14'],0.05,0.65,1.06
"['14', '15']",['44'],0.05,0.33,1.1
['4'],"['44', '14']",0.06,0.19,1.04
['14'],"['4', '44']",0.06,0.1,1.01
['44'],"['4', '14']",0.06,0.2,1.04
"['4', '14']",['44'],0.06,0.31,1.04
"['4', '44']",['14'],0.06,0.62,1.01
"['44', '14']",['4'],0.06,0.33,1.04
['18'],"['4', '44']",0.07,0.11,1.09
['4'],"['18', '44']",0.07,0.21,1.05
['44'],"['18', '4']",0.07,0.22,1.05
"['18', '4']",['44'],0.07,0.31,1.05
"['18', '44']",['4'],0.07,0.33,1.05
"['4', '44']",['18'],0.07,0.68,1.09
['1'],"['18', '4']",0.1,0.23,1.11
['18'],"['1', '4']",0.1,0.16,1.14
['4'],"['1', '18']",0.1,0.32,1.1
"['1', '18']",['4'],0.1,0.35,1.1
"['1', '4']",['18'],0.1,0.71,1.14
"['18', '4']",['1'],0.1,0.48,1.11
['1'],"['4', '14']",0.09,0.21,1.06
['4'],"['1', '14']",0.09,0.28,1.03
['14'],"['1', '4']",0.09,0.15,1.01
"['1', '4']",['14'],0.09,0.62,1.01
"['1', '14']",['4'],0.09,0.33,1.03
"['4', '14']",['1'],0.09,0.46,1.06
['4'],"['44', '30']",0.05,0.16,1.11
['30'],"['4', '44']",0.05,0.11,1.14
['44'],"['4', '30']",0.05,0.17,1.15
"['4', '30']",['44'],0.05,0.34,1.15
"['4', '44']",['30'],0.05,0.52,1.14
"['44', '30']",['4'],0.05,0.35,1.11
['18'],"['28', '4']",0.06,0.1,1.08
['28'],"['18', '4']",0.06,0.24,1.12
['4'],"['18', '28']",0.06,0.2,1.12
"['18', '28']",['4'],0.06,0.36,1.12
"['18', '4']",['28'],0.06,0.3,1.12
"['28', '4']",['18'],0.06,0.67,1.08
['28'],"['4', '14']",0.06,0.22,1.11
['4'],"['28', '14']",0.06,0.18,1.06
['14'],"['28', '4']",0.06,0.1,1.01
"['28', '4']",['14'],0.06,0.62,1.01
"['28', '14']",['4'],0.06,0.34,1.06
"['4', '14']",['28'],0.06,0.3,1.11
['18'],"['2', '4']",0.05,0.09,1.15
['2'],"['18', '4']",0.05,0.23,1.1
['4'],"['18', '2']",0.05,0.17,1.13
"['18', '2']",['4'],0.05,0.36,1.13
"['18', '4']",['2'],0.05,0.25,1.1
"['2', '4']",['18'],0.05,0.72,1.15
['2'],"['4', '14']",0.05,0.22,1.13
['4'],"['2', '14']",0.05,0.16,1.04
['14'],"['2', '4']",0.05,0.08,1.11
"['2', '4']",['14'],0.05,0.68,1.11
"['2', '14']",['4'],0.05,0.33,1.04
"['4', '14']",['2'],0.05,0.26,1.13
['49'],"['34', '44']",0.06,0.19,1.1
['34'],"['49', '44']",0.06,0.11,1.11
['44'],"['49', '34']",0.06,0.2,1.11
"['49', '34']",['44'],0.06,0.33,1.11
"['49', '44']",['34'],0.06,0.61,1.11
"['34', '44']",['49'],0.06,0.35,1.1
['32'],"['34', '44']",0.06,0.19,1.13
['34'],"['32', '44']",0.06,0.11,1.1
['44'],"['32', '34']",0.06,0.21,1.11
"['32', '34']",['44'],0.06,0.33,1.11
"['32', '44']",['34'],0.06,0.61,1.1
"['34', '44']",['32'],0.06,0.37,1.13
['34'],"['44', '4']",0.06,0.11,1.1
['44'],"['34', '4']",0.06,0.2,1.08
['4'],"['34', '44']",0.06,0.19,1.1
"['34', '44']",['4'],0.06,0.35,1.1
"['34', '4']",['44'],0.06,0.32,1.08
"['44', '4']",['34'],0.06,0.61,1.1
['1'],"['19', '4']",0.07,0.17,1.07
['19'],"['1', '4']",0.07,0.16,1.09
['4'],"['1', '19']",0.07,0.23,1.09
"['1', '19']",['4'],0.07,0.35,1.09
"['1', '4']",['19'],0.07,0.5,1.09
"['19', '4']",['1'],0.07,0.46,1.07
['32'],"['1', '4']",0.05,0.16,1.09
['1'],"['32', '4']",0.05,0.12,1.09
['4'],"['32', '1']",0.05,0.16,1.1
"['32', '1']",['4'],0.05,0.35,1.1
"['32', '4']",['1'],0.05,0.47,1.09
"['1', '4']",['32'],0.05,0.35,1.09
['0'],"['18', '4']",0.06,0.25,1.16
['18'],"['0', '4']",0.06,0.09,1.19
['4'],"['0', '18']",0.06,0.18,1.14
"['0', '18']",['4'],0.06,0.36,1.14
"['0', '4']",['18'],0.06,0.74,1.19
"['18', '4']",['0'],0.06,0.27,1.16
['19'],"['12', '44']",0.05,0.11,1.1
['12'],"['19', '44']",0.05,0.16,1.15
['44'],"['19', '12']",0.05,0.17,1.15
"['19', '12']",['44'],0.05,0.34,1.15
"['19', '44']",['12'],0.05,0.35,1.15
"['12', '44']",['19'],0.05,0.51,1.1
['26'],"['19', '44']",0.05,0.16,1.12
['19'],"['26', '44']",0.05,0.12,1.13
['44'],"['26', '19']",0.05,0.18,1.07
"['26', '19']",['44'],0.05,0.32,1.07
"['26', '44']",['19'],0.05,0.52,1.13
"['19', '44']",['26'],0.05,0.38,1.12
['1'],"['26', '30', '14']",0.05,0.12,1.15
['30'],"['1', '26', '14']",0.05,0.11,1.15
['26'],"['1', '30', '14']",0.05,0.15,1.16
['14'],"['1', '26', '30']",0.05,0.09,1.08
"['1', '30']","['26', '14']",0.05,0.25,1.17
"['1', '26']","['30', '14']",0.05,0.35,1.19
"['1', '14']","['26', '30']",0.05,0.19,1.2
"['26', '30']","['1', '14']",0.05,0.33,1.2
"['30', '14']","['1', '26']",0.05,0.18,1.19
"['26', '14']","['1', '30']",0.05,0.24,1.17
"['1', '26', '30']",['14'],0.05,0.66,1.08
"['1', '30', '14']",['26'],0.05,0.39,1.16
"['1', '26', '14']",['30'],0.05,0.53,1.15
"['26', '30', '14']",['1'],0.05,0.5,1.15
['48'],"['16', '19', '14']",0.06,0.15,1.07
['16'],"['48', '19', '14']",0.06,0.14,1.1
['19'],"['48', '16', '14']",0.06,0.13,1.08
['14'],"['48', '16', '19']",0.06,0.1,1.16
"['48', '16']","['19', '14']",0.06,0.34,1.16
"['48', '19']","['16', '14']",0.06,0.31,1.14
"['48', '14']","['16', '19']",0.06,0.23,1.12
"['16', '19']","['48', '14']",0.06,0.29,1.12
"['16', '14']","['48', '19']",0.06,0.22,1.14
"['19', '14']","['48', '16']",0.06,0.2,1.16
"['48', '16', '19']",['14'],0.06,0.71,1.16
"['48', '16', '14']",['19'],0.06,0.5,1.08
"['48', '19', '14']",['16'],0.06,0.47,1.1
"['16', '19', '14']",['48'],0.06,0.42,1.07
['48'],"['19', '30', '14']",0.06,0.16,1.12
['19'],"['48', '30', '14']",0.06,0.14,1.14
['30'],"['48', '19', '14']",0.06,0.14,1.12
['14'],"['48', '19', '30']",0.06,0.1,1.1
"['48', '19']","['30', '14']",0.06,0.34,1.18
"['48', '30']","['19', '14']",0.06,0.35,1.2
"['48', '14']","['19', '30']",0.06,0.25,1.11
"['19', '30']","['48', '14']",0.06,0.29,1.11
"['19', '14']","['48', '30']",0.06,0.22,1.2
"['30', '14']","['48', '19']",0.06,0.22,1.18
"['48', '19', '30']",['14'],0.06,0.67,1.1
"['48', '19', '14']",['30'],0.06,0.51,1.12
"['48', '30', '14']",['19'],0.06,0.53,1.14
"['19', '30', '14']",['48'],0.06,0.44,1.12
['32'],"['19', '30', '14']",0.05,0.17,1.15
['19'],"['32', '30', '14']",0.05,0.12,1.13
['30'],"['32', '19', '14']",0.05,0.12,1.11
['14'],"['32', '19', '30']",0.05,0.09,1.07
"['32', '19']","['30', '14']",0.05,0.33,1.15
"['32', '30']","['19', '14']",0.05,0.34,1.16
"['32', '14']","['19', '30']",0.05,0.26,1.17
"['19', '30']","['32', '14']",0.05,0.24,1.17
"['19', '14']","['32', '30']",0.05,0.19,1.16
"['30', '14']","['32', '19']",0.05,0.19,1.15
"['32', '19', '30']",['14'],0.05,0.66,1.07
"['32', '19', '14']",['30'],0.05,0.51,1.11
"['32', '30', '14']",['19'],0.05,0.52,1.13
"['19', '30', '14']",['32'],0.05,0.37,1.15
['1'],"['19', '30', '14']",0.07,0.17,1.16
['19'],"['1', '30', '14']",0.07,0.16,1.2
['30'],"['1', '19', '14']",0.07,0.16,1.2
['14'],"['1', '19', '30']",0.07,0.12,1.08
"['1', '19']","['30', '14']",0.07,0.36,1.23
"['1', '30']","['19', '14']",0.07,0.36,1.21
"['1', '14']","['19', '30']",0.07,0.27,1.21
"['19', '30']","['1', '14']",0.07,0.33,1.21
"['19', '14']","['1', '30']",0.07,0.25,1.21
"['30', '14']","['1', '19']",0.07,0.25,1.23
"['1', '19', '30']",['14'],0.07,0.67,1.08
"['1', '19', '14']",['30'],0.07,0.55,1.2
"['1', '30', '14']",['19'],0.07,0.55,1.2
"['19', '30', '14']",['1'],0.07,0.5,1.16
['16'],"['1', '14', '30']",0.06,0.15,1.11
['1'],"['16', '14', '30']",0.06,0.14,1.09
['14'],"['16', '1', '30']",0.06,0.1,1.13
['30'],"['16', '1', '14']",0.06,0.14,1.13
"['16', '1']","['14', '30']",0.06,0.34,1.16
"['16', '14']","['1', '30']",0.06,0.23,1.11
"['16', '30']","['1', '14']",0.06,0.32,1.17
"['1', '14']","['16', '30']",0.06,0.23,1.17
"['1', '30']","['16', '14']",0.06,0.3,1.11
"['14', '30']","['16', '1']",0.06,0.22,1.16
"['16', '1', '14']",['30'],0.06,0.52,1.13
"['16', '1', '30']",['14'],0.06,0.7,1.13
"['16', '14', '30']",['1'],0.06,0.47,1.09
"['1', '14', '30']",['16'],0.06,0.47,1.11
['16'],"['26', '19', '14']",0.06,0.14,1.28
['19'],"['16', '26', '14']",0.06,0.13,1.23
['26'],"['16', '19', '14']",0.06,0.17,1.24
['14'],"['16', '26', '19']",0.06,0.1,1.17
"['16', '19']","['26', '14']",0.06,0.29,1.34
"['16', '26']","['19', '14']",0.06,0.39,1.32
"['16', '14']","['26', '19']",0.06,0.22,1.27
"['26', '19']","['16', '14']",0.06,0.34,1.27
"['19', '14']","['16', '26']",0.06,0.2,1.32
"['26', '14']","['16', '19']",0.06,0.27,1.34
"['16', '26', '19']",['14'],0.06,0.72,1.17
"['16', '19', '14']",['26'],0.06,0.42,1.24
"['16', '26', '14']",['19'],0.06,0.57,1.23
"['26', '19', '14']",['16'],0.06,0.54,1.28
['48'],"['1', '19', '14']",0.06,0.14,1.05
['1'],"['48', '19', '14']",0.06,0.13,1.03
['19'],"['48', '1', '14']",0.06,0.12,1.11
['14'],"['48', '1', '19']",0.06,0.09,1.07
"['48', '1']","['19', '14']",0.06,0.33,1.12
"['48', '19']","['1', '14']",0.06,0.3,1.09
"['48', '14']","['1', '19']",0.06,0.22,1.04
"['1', '19']","['48', '14']",0.06,0.27,1.04
"['1', '14']","['48', '19']",0.06,0.21,1.09
"['19', '14']","['48', '1']",0.06,0.19,1.12
"['48', '1', '19']",['14'],0.06,0.66,1.07
"['48', '1', '14']",['19'],0.06,0.51,1.11
"['48', '19', '14']",['1'],0.06,0.44,1.03
"['1', '19', '14']",['48'],0.06,0.42,1.05
['48'],"['16', '1', '14']",0.05,0.13,1.08
['1'],"['48', '16', '14']",0.05,0.12,1.02
['16'],"['48', '1', '14']",0.05,0.12,1.13
['14'],"['48', '1', '16']",0.05,0.08,1.1
"['48', '1']","['16', '14']",0.05,0.31,1.13
"['48', '16']","['1', '14']",0.05,0.3,1.11
"['48', '14']","['16', '1']",0.05,0.2,1.08
"['16', '1']","['48', '14']",0.05,0.28,1.08
"['1', '14']","['48', '16']",0.05,0.19,1.11
"['16', '14']","['48', '1']",0.05,0.19,1.13
"['48', '1', '16']",['14'],0.05,0.68,1.1
"['48', '1', '14']",['16'],0.05,0.48,1.13
"['48', '16', '14']",['1'],0.05,0.44,1.02
"['16', '1', '14']",['48'],0.05,0.43,1.08
['16'],"['1', '26', '14']",0.05,0.12,1.22
['1'],"['16', '26', '14']",0.05,0.12,1.16
['26'],"['16', '1', '14']",0.05,0.15,1.25
['14'],"['16', '1', '26']",0.05,0.08,1.12
"['16', '1']","['26', '14']",0.05,0.28,1.29
"['16', '26']","['1', '14']",0.05,0.34,1.25
"['16', '14']","['1', '26']",0.05,0.19,1.25
"['1', '26']","['16', '14']",0.05,0.34,1.25
"['1', '14']","['16', '26']",0.05,0.19,1.25
"['26', '14']","['16', '1']",0.05,0.24,1.29
"['16', '1', '26']",['14'],0.05,0.69,1.12
"['16', '1', '14']",['26'],0.05,0.43,1.25
"['16', '26', '14']",['1'],0.05,0.5,1.16
"['1', '26', '14']",['16'],0.05,0.52,1.22
['1'],"['26', '19', '14']",0.05,0.12,1.13
['19'],"['1', '26', '14']",0.05,0.11,1.15
['26'],"['1', '19', '14']",0.05,0.16,1.16
['14'],"['1', '26', '19']",0.05,0.09,1.09
"['1', '19']","['26', '14']",0.05,0.26,1.18
"['1', '26']","['19', '14']",0.05,0.35,1.18
"['1', '14']","['26', '19']",0.05,0.19,1.14
"['26', '19']","['1', '14']",0.05,0.31,1.14
"['19', '14']","['1', '26']",0.05,0.18,1.18
"['26', '14']","['1', '19']",0.05,0.25,1.18
"['1', '26', '19']",['14'],0.05,0.67,1.09
"['1', '19', '14']",['26'],0.05,0.39,1.16
"['1', '26', '14']",['19'],0.05,0.53,1.15
"['26', '19', '14']",['1'],0.05,0.49,1.13
['32'],"['16', '19', '14']",0.06,0.17,1.23
['16'],"['32', '19', '14']",0.06,0.13,1.22
['19'],"['32', '16', '14']",0.06,0.12,1.21
['14'],"['32', '16', '19']",0.06,0.09,1.15
"['32', '16']","['19', '14']",0.06,0.37,1.28
"['32', '19']","['16', '14']",0.06,0.34,1.25
"['32', '14']","['16', '19']",0.06,0.27,1.32
"['16', '19']","['32', '14']",0.06,0.27,1.32
"['16', '14']","['32', '19']",0.06,0.2,1.25
"['19', '14']","['32', '16']",0.06,0.19,1.28
"['32', '16', '19']",['14'],0.06,0.71,1.15
"['32', '16', '14']",['19'],0.06,0.56,1.21
"['32', '19', '14']",['16'],0.06,0.52,1.22
"['16', '19', '14']",['32'],0.06,0.4,1.23
['48'],"['26', '19', '14']",0.05,0.13,1.21
['19'],"['48', '26', '14']",0.05,0.11,1.1
['26'],"['48', '19', '14']",0.05,0.15,1.2
['14'],"['48', '26', '19']",0.05,0.08,1.1
"['48', '19']","['26', '14']",0.05,0.27,1.27
"['48', '26']","['19', '14']",0.05,0.34,1.17
"['48', '14']","['26', '19']",0.05,0.2,1.17
"['26', '19']","['48', '14']",0.05,0.3,1.17
"['19', '14']","['48', '26']",0.05,0.18,1.17
"['26', '14']","['48', '19']",0.05,0.24,1.27
"['48', '26', '19']",['14'],0.05,0.68,1.1
"['48', '19', '14']",['26'],0.05,0.41,1.2
"['48', '26', '14']",['19'],0.05,0.51,1.1
"['26', '19', '14']",['48'],0.05,0.48,1.21
['48'],"['1', '14', '30']",0.05,0.13,1.01
['1'],"['48', '14', '30']",0.05,0.12,1.01
['14'],"['48', '1', '30']",0.05,0.09,1.05
['30'],"['48', '1', '14']",0.05,0.12,1.07
"['48', '1']","['14', '30']",0.05,0.31,1.08
"['48', '14']","['1', '30']",0.05,0.21,0.99
"['48', '30']","['1', '14']",0.05,0.29,1.06
"['1', '14']","['48', '30']",0.05,0.2,1.06
"['1', '30']","['48', '14']",0.05,0.26,0.99
"['14', '30']","['48', '1']",0.05,0.18,1.08
"['48', '1', '14']",['30'],0.05,0.49,1.07
"['48', '1', '30']",['14'],0.05,0.65,1.05
"['48', '14', '30']",['1'],0.05,0.44,1.01
