antecedent,consequent,support,confidence,lift
['38'],"['43', '35', '17']",0.07,0.09,1.09
"['43', '35']","['17', '38']",0.07,0.4,1.13
"['17', '35']","['43', '38']",0.07,0.38,1.2
"['35', '38']","['17', '43']",0.07,0.23,1.16
"['17', '43']","['35', '38']",0.07,0.33,1.16
"['43', '38']","['17', '35']",0.07,0.21,1.2
"['17', '38']","['43', '35']",0.07,0.19,1.13
"['43', '35', '17']",['38'],0.07,0.82,1.09
"['43', '35', '38']",['17'],0.07,0.51,1.12
"['17', '35', '38']",['43'],0.07,0.46,1.16
"['17', '43', '38']",['35'],0.07,0.42,1.13
['35'],"['43', '36', '29']",0.05,0.14,1.19
['29'],"['43', '35', '36']",0.05,0.14,1.15
['43'],"['35', '36', '29']",0.05,0.13,1.26
['36'],"['43', '35', '29']",0.05,0.08,1.22
"['35', '29']","['43', '36']",0.05,0.36,1.32
"['43', '35']","['36', '29']",0.05,0.32,1.24
"['35', '36']","['43', '29']",0.05,0.21,1.27
"['43', '29']","['35', '36']",0.05,0.32,1.27
"['36', '29']","['43', '35']",0.05,0.2,1.24
"['43', '36']","['35', '29']",0.05,0.2,1.32
"['43', '35', '29']",['36'],0.05,0.76,1.22
"['35', '36', '29']",['43'],0.05,0.51,1.26
"['43', '35', '36']",['29'],0.05,0.45,1.15
"['43', '36', '29']",['35'],0.05,0.44,1.19
['35'],['28'],0.2,0.53,1.09
['28'],['35'],0.2,0.4,1.09
['35'],"['48', '9', '36']",0.06,0.17,1.14
['9'],"['48', '35', '36']",0.06,0.15,1.04
['48'],"['9', '35', '36']",0.06,0.12,1.07
['36'],"['48', '9', '35']",0.06,0.1,1.05
"['9', '35']","['48', '36']",0.06,0.38,1.14
"['48', '35']","['9', '36']",0.06,0.31,1.11
"['35', '36']","['48', '9']",0.06,0.25,1.08
"['48', '9']","['35', '36']",0.06,0.27,1.08
"['9', '36']","['48', '35']",0.06,0.23,1.11
"['48', '36']","['9', '35']",0.06,0.19,1.14
"['48', '9', '35']",['36'],0.06,0.66,1.05
"['9', '35', '36']",['48'],0.06,0.57,1.07
"['48', '35', '36']",['9'],0.06,0.45,1.04
"['48', '9', '36']",['35'],0.06,0.42,1.14
['35'],"['11', '3', '38']",0.09,0.24,1.1
['3'],"['11', '35', '38']",0.09,0.18,1.13
['11'],"['3', '35', '38']",0.09,0.17,1.16
['38'],"['3', '11', '35']",0.09,0.12,1.08
"['3', '35']","['11', '38']",0.09,0.48,1.19
"['11', '35']","['3', '38']",0.09,0.43,1.16
"['35', '38']","['11', '3']",0.09,0.31,1.12
"['11', '3']","['35', '38']",0.09,0.32,1.12
"['3', '38']","['11', '35']",0.09,0.24,1.16
"['11', '38']","['3', '35']",0.09,0.22,1.19
"['3', '11', '35']",['38'],0.09,0.82,1.08
"['3', '35', '38']",['11'],0.09,0.61,1.16
"['11', '35', '38']",['3'],0.09,0.55,1.13
"['11', '3', '38']",['35'],0.09,0.41,1.1
['35'],"['11', '43', '36']",0.07,0.18,1.19
['43'],"['11', '35', '36']",0.07,0.16,1.16
['11'],"['43', '35', '36']",0.07,0.12,1.06
['36'],"['11', '43', '35']",0.07,0.1,1.14
"['43', '35']","['11', '36']",0.07,0.4,1.17
"['11', '35']","['43', '36']",0.07,0.32,1.19
"['35', '36']","['11', '43']",0.07,0.26,1.21
"['11', '43']","['35', '36']",0.07,0.3,1.21
"['43', '36']","['11', '35']",0.07,0.24,1.19
"['11', '36']","['43', '35']",0.07,0.19,1.17
"['11', '43', '35']",['36'],0.07,0.71,1.14
"['43', '35', '36']",['11'],0.07,0.55,1.06
"['11', '35', '36']",['43'],0.07,0.46,1.16
"['11', '43', '36']",['35'],0.07,0.44,1.19
['35'],"['9', '36', '29']",0.05,0.14,1.09
['29'],"['9', '35', '36']",0.05,0.13,1.16
['9'],"['35', '36', '29']",0.05,0.12,1.12
['36'],"['9', '35', '29']",0.05,0.08,1.16
"['35', '29']","['9', '36']",0.05,0.34,1.24
"['9', '35']","['36', '29']",0.05,0.31,1.17
"['35', '36']","['9', '29']",0.05,0.2,1.1
"['9', '29']","['35', '36']",0.05,0.27,1.1
"['36', '29']","['9', '35']",0.05,0.19,1.17
"['9', '36']","['35', '29']",0.05,0.18,1.24
"['9', '35', '29']",['36'],0.05,0.73,1.16
"['35', '36', '29']",['9'],0.05,0.49,1.12
"['9', '35', '36']",['29'],0.05,0.45,1.16
"['9', '36', '29']",['35'],0.05,0.4,1.09
['35'],"['48', '14']",0.09,0.25,1.15
['14'],"['48', '35']",0.09,0.24,1.14
['48'],"['35', '14']",0.09,0.18,1.12
"['35', '14']",['48'],0.09,0.59,1.12
"['48', '35']",['14'],0.09,0.45,1.14
"['48', '14']",['35'],0.09,0.42,1.15
['35'],"['8', '17', '36']",0.06,0.17,1.13
['17'],"['8', '35', '36']",0.06,0.14,1.03
['8'],"['17', '35', '36']",0.06,0.13,1.1
['36'],"['8', '17', '35']",0.06,0.1,1.09
"['17', '35']","['8', '36']",0.06,0.37,1.14
"['8', '35']","['17', '36']",0.06,0.33,1.12
"['35', '36']","['8', '17']",0.06,0.26,1.11
"['8', '17']","['35', '36']",0.06,0.28,1.11
"['17', '36']","['8', '35']",0.06,0.22,1.12
"['8', '36']","['17', '35']",0.06,0.2,1.14
"['8', '17', '35']",['36'],0.06,0.68,1.09
"['17', '35', '36']",['8'],0.06,0.55,1.1
"['8', '35', '36']",['17'],0.06,0.47,1.03
"['8', '17', '36']",['35'],0.06,0.42,1.13
['35'],"['28', '38', '39']",0.08,0.22,1.18
['39'],"['35', '28', '38']",0.08,0.18,1.09
['28'],"['35', '38', '39']",0.08,0.16,1.18
['38'],"['35', '28', '39']",0.08,0.11,1.1
"['35', '39']","['28', '38']",0.08,0.46,1.21
"['35', '28']","['38', '39']",0.08,0.41,1.16
"['35', '38']","['28', '39']",0.08,0.28,1.2
"['28', '39']","['35', '38']",0.08,0.35,1.2
"['38', '39']","['35', '28']",0.08,0.23,1.16
"['28', '38']","['35', '39']",0.08,0.21,1.21
"['35', '28', '39']",['38'],0.08,0.83,1.1
"['35', '38', '39']",['28'],0.08,0.58,1.18
"['35', '28', '38']",['39'],0.08,0.5,1.09
"['28', '38', '39']",['35'],0.08,0.44,1.18
['35'],['43'],0.16,0.44,1.1
['43'],['35'],0.16,0.41,1.1
['35'],"['28', '36']",0.14,0.38,1.19
['28'],"['35', '36']",0.14,0.29,1.15
['36'],"['35', '28']",0.14,0.22,1.14
"['35', '28']",['36'],0.14,0.71,1.14
"['35', '36']",['28'],0.14,0.56,1.15
"['28', '36']",['35'],0.14,0.44,1.19
['35'],"['40', '28', '36']",0.07,0.2,1.36
['40'],"['35', '28', '36']",0.07,0.16,1.16
['28'],"['40', '35', '36']",0.07,0.15,1.21
['36'],"['40', '35', '28']",0.07,0.12,1.19
"['40', '35']","['28', '36']",0.07,0.42,1.31
"['35', '28']","['40', '36']",0.07,0.38,1.29
"['35', '36']","['40', '28']",0.07,0.3,1.31
"['40', '28']","['35', '36']",0.07,0.33,1.31
"['40', '36']","['35', '28']",0.07,0.25,1.29
"['28', '36']","['40', '35']",0.07,0.23,1.31
"['40', '35', '28']",['36'],0.07,0.75,1.19
"['40', '35', '36']",['28'],0.07,0.59,1.21
"['35', '28', '36']",['40'],0.07,0.53,1.16
"['40', '28', '36']",['35'],0.07,0.5,1.36
['35'],"['48', '38', '47']",0.08,0.23,1.16
['47'],"['48', '35', '38']",0.08,0.19,1.14
['48'],"['35', '38', '47']",0.08,0.16,1.13
['38'],"['48', '35', '47']",0.08,0.11,1.09
"['35', '47']","['48', '38']",0.08,0.48,1.17
"['48', '35']","['38', '47']",0.08,0.4,1.16
"['35', '38']","['48', '47']",0.08,0.29,1.2
"['48', '47']","['35', '38']",0.08,0.35,1.2
"['38', '47']","['48', '35']",0.08,0.24,1.16
"['48', '38']","['35', '47']",0.08,0.2,1.17
"['48', '35', '47']",['38'],0.08,0.83,1.09
"['35', '38', '47']",['48'],0.08,0.6,1.13
"['48', '35', '38']",['47'],0.08,0.51,1.14
"['48', '38', '47']",['35'],0.08,0.43,1.16
['35'],"['8', '48', '28', '38']",0.05,0.15,1.28
['8'],"['48', '35', '28', '38']",0.05,0.11,1.11
['28'],"['8', '48', '35', '38']",0.05,0.11,1.22
['48'],"['8', '35', '28', '38']",0.05,0.1,1.14
['38'],"['8', '48', '35', '28']",0.05,0.07,1.11
"['8', '35']","['48', '28', '38']",0.05,0.28,1.26
"['35', '28']","['8', '48', '38']",0.05,0.27,1.26
"['48', '35']","['8', '28', '38']",0.05,0.26,1.33
"['35', '38']","['8', '48', '28']",0.05,0.19,1.32
"['8', '28']","['48', '35', '38']",0.05,0.22,1.31
"['8', '48']","['35', '28', '38']",0.05,0.2,1.22
"['8', '38']","['48', '35', '28']",0.05,0.14,1.22
"['48', '28']","['8', '35', '38']",0.05,0.2,1.29
"['28', '38']","['8', '48', '35']",0.05,0.14,1.26
"['48', '38']","['8', '35', '28']",0.05,0.13,1.22
"['8', '35', '28']","['48', '38']",0.05,0.5,1.22
"['8', '48', '35']","['28', '38']",0.05,0.48,1.26
"['8', '35', '38']","['48', '28']",0.05,0.35,1.29
"['48', '35', '28']","['8', '38']",0.05,0.47,1.22
"['35', '28', '38']","['8', '48']",0.05,0.33,1.22
"['48', '35', '38']","['8', '28']",0.05,0.33,1.31
"['8', '48', '28']","['35', '38']",0.05,0.38,1.32
"['8', '28', '38']","['48', '35']",0.05,0.28,1.33
"['8', '48', '38']","['35', '28']",0.05,0.25,1.26
"['48', '28', '38']","['8', '35']",0.05,0.25,1.26
"['8', '48', '35', '28']",['38'],0.05,0.84,1.11
"['8', '35', '28', '38']",['48'],0.05,0.61,1.14
"['8', '48', '35', '38']",['28'],0.05,0.6,1.22
"['48', '35', '28', '38']",['8'],0.05,0.55,1.11
"['8', '48', '28', '38']",['35'],0.05,0.47,1.28
['35'],"['43', '36', '14']",0.05,0.14,1.2
['14'],"['43', '35', '36']",0.05,0.13,1.09
['43'],"['35', '36', '14']",0.05,0.13,1.19
['36'],"['43', '35', '14']",0.05,0.08,1.16
"['35', '14']","['43', '36']",0.05,0.32,1.2
"['43', '35']","['36', '14']",0.05,0.31,1.23
"['35', '36']","['43', '14']",0.05,0.2,1.24
"['43', '14']","['35', '36']",0.05,0.31,1.24
"['36', '14']","['43', '35']",0.05,0.2,1.23
"['43', '36']","['35', '14']",0.05,0.19,1.2
"['43', '35', '14']",['36'],0.05,0.73,1.16
"['35', '36', '14']",['43'],0.05,0.48,1.19
"['43', '35', '36']",['14'],0.05,0.43,1.09
"['43', '36', '14']",['35'],0.05,0.44,1.2
['35'],"['40', '28', '39']",0.05,0.14,1.24
['39'],"['40', '35', '28']",0.05,0.12,1.19
['40'],"['35', '28', '39']",0.05,0.12,1.22
['28'],"['40', '35', '39']",0.05,0.11,1.23
"['35', '39']","['40', '28']",0.05,0.31,1.34
"['40', '35']","['28', '39']",0.05,0.3,1.29
"['35', '28']","['40', '39']",0.05,0.27,1.25
"['40', '39']","['35', '28']",0.05,0.25,1.25
"['28', '39']","['40', '35']",0.05,0.23,1.29
"['40', '28']","['35', '39']",0.05,0.23,1.34
"['40', '35', '39']",['28'],0.05,0.6,1.23
"['35', '28', '39']",['40'],0.05,0.56,1.22
"['40', '35', '28']",['39'],0.05,0.54,1.19
"['40', '28', '39']",['35'],0.05,0.46,1.24
['35'],"['40', '29', '38']",0.06,0.15,1.07
['29'],"['40', '35', '38']",0.06,0.15,1.02
['40'],"['35', '29', '38']",0.06,0.12,1.08
['38'],"['40', '35', '29']",0.06,0.08,1.08
"['35', '29']","['40', '38']",0.06,0.38,1.09
"['40', '35']","['29', '38']",0.06,0.32,1.06
"['35', '38']","['40', '29']",0.06,0.2,1.1
"['40', '29']","['35', '38']",0.06,0.32,1.1
"['29', '38']","['40', '35']",0.06,0.19,1.06
"['40', '38']","['35', '29']",0.06,0.16,1.09
"['40', '35', '29']",['38'],0.06,0.81,1.08
"['35', '29', '38']",['40'],0.06,0.5,1.08
"['40', '35', '38']",['29'],0.06,0.4,1.02
"['40', '29', '38']",['35'],0.06,0.4,1.07
['35'],"['39', '38', '47']",0.07,0.18,1.12
['47'],"['35', '38', '39']",0.07,0.15,1.09
['39'],"['35', '38', '47']",0.07,0.15,1.07
['38'],"['35', '39', '47']",0.07,0.09,1.09
"['35', '47']","['38', '39']",0.07,0.39,1.11
"['35', '39']","['38', '47']",0.07,0.39,1.11
"['35', '38']","['39', '47']",0.07,0.23,1.16
"['39', '47']","['35', '38']",0.07,0.33,1.16
"['38', '47']","['35', '39']",0.07,0.19,1.11
"['38', '39']","['35', '47']",0.07,0.19,1.11
"['35', '39', '47']",['38'],0.07,0.82,1.09
"['35', '38', '47']",['39'],0.07,0.48,1.07
"['35', '38', '39']",['47'],0.07,0.48,1.09
"['39', '38', '47']",['35'],0.07,0.41,1.12
['35'],"['40', '8', '11']",0.06,0.16,1.12
['40'],"['11', '8', '35']",0.06,0.13,1.2
['11'],"['40', '8', '35']",0.06,0.12,1.08
['8'],"['40', '11', '35']",0.06,0.12,1.19
"['40', '35']","['8', '11']",0.06,0.34,1.21
"['11', '35']","['40', '8']",0.06,0.3,1.19
"['8', '35']","['40', '11']",0.06,0.31,1.22
"['40', '11']","['8', '35']",0.06,0.24,1.22
"['40', '8']","['11', '35']",0.06,0.24,1.19
"['8', '11']","['40', '35']",0.06,0.22,1.21
"['40', '11', '35']",['8'],0.06,0.59,1.19
"['40', '8', '35']",['11'],0.06,0.56,1.08
"['11', '8', '35']",['40'],0.06,0.55,1.2
"['40', '8', '11']",['35'],0.06,0.41,1.12
['35'],"['48', '11', '36']",0.08,0.22,1.14
['11'],"['48', '35', '36']",0.08,0.16,1.11
['48'],"['11', '35', '36']",0.08,0.15,1.09
['36'],"['11', '48', '35']",0.08,0.13,1.1
"['11', '35']","['48', '36']",0.08,0.4,1.19
"['48', '35']","['11', '36']",0.08,0.39,1.15
"['35', '36']","['48', '11']",0.08,0.32,1.12
"['48', '11']","['35', '36']",0.08,0.28,1.12
"['11', '36']","['48', '35']",0.08,0.24,1.15
"['48', '36']","['11', '35']",0.08,0.24,1.19
"['11', '48', '35']",['36'],0.08,0.69,1.1
"['11', '35', '36']",['48'],0.08,0.58,1.09
"['48', '35', '36']",['11'],0.08,0.58,1.11
"['48', '11', '36']",['35'],0.08,0.42,1.14
['35'],"['11', '3', '36', '38']",0.06,0.17,1.18
['3'],"['11', '35', '36', '38']",0.06,0.13,1.16
['11'],"['3', '35', '36', '38']",0.06,0.12,1.18
['36'],"['3', '11', '35', '38']",0.06,0.1,1.16
['38'],"['3', '11', '35', '36']",0.06,0.09,1.12
"['3', '35']","['11', '36', '38']",0.06,0.35,1.31
"['11', '35']","['3', '36', '38']",0.06,0.32,1.28
"['35', '36']","['11', '3', '38']",0.06,0.26,1.18
"['35', '38']","['11', '3', '36']",0.06,0.22,1.22
"['11', '3']","['35', '36', '38']",0.06,0.24,1.18
"['3', '36']","['11', '35', '38']",0.06,0.21,1.28
"['3', '38']","['11', '35', '36']",0.06,0.17,1.22
"['11', '36']","['3', '35', '38']",0.06,0.19,1.29
"['11', '38']","['3', '35', '36']",0.06,0.16,1.24
"['36', '38']","['3', '11', '35']",0.06,0.13,1.23
"['3', '11', '35']","['36', '38']",0.06,0.6,1.23
"['3', '35', '36']","['11', '38']",0.06,0.51,1.24
"['3', '35', '38']","['11', '36']",0.06,0.44,1.29
"['11', '35', '36']","['3', '38']",0.06,0.46,1.22
"['11', '35', '38']","['3', '36']",0.06,0.4,1.28
"['35', '36', '38']","['11', '3']",0.06,0.32,1.18
"['11', '3', '36']","['35', '38']",0.06,0.35,1.22
"['11', '3', '38']","['35', '36']",0.06,0.3,1.18
"['3', '36', '38']","['11', '35']",0.06,0.26,1.28
"['11', '36', '38']","['3', '35']",0.06,0.24,1.31
"['3', '11', '35', '36']",['38'],0.06,0.85,1.12
"['3', '11', '35', '38']",['36'],0.06,0.73,1.16
"['3', '35', '36', '38']",['11'],0.06,0.61,1.18
"['11', '35', '36', '38']",['3'],0.06,0.57,1.16
"['11', '3', '36', '38']",['35'],0.06,0.44,1.18
['35'],"['8', '11', '36', '38']",0.06,0.17,1.14
['8'],"['11', '35', '36', '38']",0.06,0.12,1.1
['11'],"['8', '35', '36', '38']",0.06,0.12,1.08
['36'],"['8', '11', '35', '38']",0.06,0.1,1.13
['38'],"['8', '11', '35', '36']",0.06,0.08,1.09
"['8', '35']","['11', '36', '38']",0.06,0.32,1.19
"['11', '35']","['8', '36', '38']",0.06,0.3,1.19
"['35', '36']","['8', '11', '38']",0.06,0.25,1.13
"['35', '38']","['8', '11', '36']",0.06,0.22,1.19
"['8', '11']","['35', '36', '38']",0.06,0.22,1.12
"['8', '36']","['11', '35', '38']",0.06,0.19,1.19
"['8', '38']","['11', '35', '36']",0.06,0.16,1.15
"['11', '36']","['8', '35', '38']",0.06,0.18,1.18
"['11', '38']","['8', '35', '36']",0.06,0.15,1.13
"['36', '38']","['8', '11', '35']",0.06,0.13,1.17
"['8', '11', '35']","['36', '38']",0.06,0.57,1.17
"['8', '35', '36']","['11', '38']",0.06,0.46,1.13
"['8', '35', '38']","['11', '36']",0.06,0.4,1.18
"['11', '35', '36']","['8', '38']",0.06,0.44,1.15
"['11', '35', '38']","['8', '36']",0.06,0.38,1.19
"['35', '36', '38']","['8', '11']",0.06,0.31,1.12
"['8', '11', '36']","['35', '38']",0.06,0.34,1.19
"['8', '11', '38']","['35', '36']",0.06,0.28,1.13
"['8', '36', '38']","['11', '35']",0.06,0.24,1.19
"['11', '36', '38']","['8', '35']",0.06,0.23,1.19
"['8', '11', '35', '36']",['38'],0.06,0.82,1.09
"['8', '11', '35', '38']",['36'],0.06,0.71,1.13
"['8', '35', '36', '38']",['11'],0.06,0.56,1.08
"['11', '35', '36', '38']",['8'],0.06,0.55,1.1
"['8', '11', '36', '38']",['35'],0.06,0.42,1.14
['35'],"['38', '9', '17']",0.07,0.18,1.07
['9'],"['17', '35', '38']",0.07,0.15,1.06
['17'],"['9', '35', '38']",0.07,0.14,1.09
['38'],"['9', '35', '17']",0.07,0.09,1.08
"['9', '35']","['17', '38']",0.07,0.4,1.11
"['17', '35']","['9', '38']",0.07,0.38,1.13
"['35', '38']","['9', '17']",0.07,0.23,1.09
"['9', '17']","['35', '38']",0.07,0.32,1.09
"['9', '38']","['17', '35']",0.07,0.2,1.13
"['17', '38']","['9', '35']",0.07,0.18,1.11
"['9', '35', '17']",['38'],0.07,0.82,1.08
"['9', '35', '38']",['17'],0.07,0.5,1.09
"['17', '35', '38']",['9'],0.07,0.46,1.06
"['38', '9', '17']",['35'],0.07,0.4,1.07
['35'],"['8', '11', '28']",0.06,0.17,1.16
['8'],"['11', '35', '28']",0.06,0.13,1.16
['28'],"['8', '11', '35']",0.06,0.13,1.17
['11'],"['8', '35', '28']",0.06,0.12,1.13
"['8', '35']","['11', '28']",0.06,0.32,1.24
"['35', '28']","['8', '11']",0.06,0.32,1.15
"['11', '35']","['8', '28']",0.06,0.31,1.23
"['8', '28']","['11', '35']",0.06,0.25,1.23
"['8', '11']","['35', '28']",0.06,0.23,1.15
"['11', '28']","['8', '35']",0.06,0.24,1.24
"['8', '35', '28']",['11'],0.06,0.59,1.13
"['8', '11', '35']",['28'],0.06,0.57,1.17
"['11', '35', '28']",['8'],0.06,0.58,1.16
"['8', '11', '28']",['35'],0.06,0.43,1.16
['35'],"['43', '38', '47']",0.07,0.18,1.14
['43'],"['35', '38', '47']",0.07,0.16,1.18
['47'],"['43', '35', '38']",0.07,0.15,1.14
['38'],"['43', '35', '47']",0.07,0.09,1.1
"['43', '35']","['38', '47']",0.07,0.4,1.16
"['35', '47']","['43', '38']",0.07,0.38,1.21
"['35', '38']","['43', '47']",0.07,0.23,1.18
"['43', '47']","['35', '38']",0.07,0.34,1.18
"['43', '38']","['35', '47']",0.07,0.21,1.21
"['38', '47']","['43', '35']",0.07,0.19,1.16
"['43', '35', '47']",['38'],0.07,0.83,1.1
"['43', '35', '38']",['47'],0.07,0.51,1.14
"['35', '38', '47']",['43'],0.07,0.47,1.18
"['43', '38', '47']",['35'],0.07,0.42,1.14
['35'],"['36', '38']",0.2,0.54,1.11
['36'],"['35', '38']",0.2,0.32,1.1
['38'],"['35', '36']",0.2,0.26,1.05
"['35', '36']",['38'],0.2,0.8,1.05
"['35', '38']",['36'],0.2,0.69,1.1
"['36', '38']",['35'],0.2,0.41,1.11
['35'],"['40', '36', '38']",0.1,0.27,1.19
['40'],"['35', '36', '38']",0.1,0.22,1.1
['36'],"['40', '35', '38']",0.1,0.16,1.12
['38'],"['40', '35', '36']",0.1,0.13,1.05
"['40', '35']","['36', '38']",0.1,0.56,1.16
"['35', '36']","['40', '38']",0.1,0.4,1.14
"['35', '38']","['40', '36']",0.1,0.35,1.19
"['40', '36']","['35', '38']",0.1,0.34,1.19
"['40', '38']","['35', '36']",0.1,0.28,1.14
"['36', '38']","['40', '35']",0.1,0.21,1.16
"['40', '35', '36']",['38'],0.1,0.79,1.05
"['40', '35', '38']",['36'],0.1,0.7,1.12
"['35', '36', '38']",['40'],0.1,0.5,1.1
"['40', '36', '38']",['35'],0.1,0.44,1.19
['35'],"['17', '11', '39']",0.05,0.14,1.13
['17'],"['11', '35', '39']",0.05,0.11,1.12
['39'],"['11', '17', '35']",0.05,0.12,1.12
['11'],"['17', '35', '39']",0.05,0.1,1.2
"['17', '35']","['11', '39']",0.05,0.3,1.19
"['35', '39']","['17', '11']",0.05,0.3,1.18
"['11', '35']","['17', '39']",0.05,0.26,1.19
"['17', '39']","['11', '35']",0.05,0.24,1.19
"['17', '11']","['35', '39']",0.05,0.21,1.18
"['11', '39']","['17', '35']",0.05,0.21,1.19
"['17', '35', '39']",['11'],0.05,0.62,1.2
"['11', '17', '35']",['39'],0.05,0.51,1.12
"['11', '35', '39']",['17'],0.05,0.51,1.12
"['17', '11', '39']",['35'],0.05,0.42,1.13
['35'],"['36', '29', '38']",0.08,0.22,1.08
['29'],"['35', '36', '38']",0.08,0.21,1.07
['36'],"['35', '29', '38']",0.08,0.13,1.15
['38'],"['35', '36', '29']",0.08,0.11,1.05
"['35', '29']","['36', '38']",0.08,0.56,1.15
"['35', '36']","['29', '38']",0.08,0.33,1.09
"['35', '38']","['36', '29']",0.08,0.29,1.1
"['36', '29']","['35', '38']",0.08,0.32,1.1
"['29', '38']","['35', '36']",0.08,0.27,1.09
"['36', '38']","['35', '29']",0.08,0.17,1.15
"['35', '36', '29']",['38'],0.08,0.79,1.05
"['35', '29', '38']",['36'],0.08,0.72,1.15
"['35', '36', '38']",['29'],0.08,0.42,1.07
"['36', '29', '38']",['35'],0.08,0.4,1.08
['35'],"['8', '48', '43']",0.05,0.14,1.22
['43'],"['8', '48', '35']",0.05,0.13,1.15
['8'],"['48', '43', '35']",0.05,0.1,1.12
['48'],"['8', '43', '35']",0.05,0.1,1.11
"['43', '35']","['8', '48']",0.05,0.32,1.16
"['8', '35']","['48', '43']",0.05,0.27,1.18
"['48', '35']","['8', '43']",0.05,0.25,1.24
"['8', '43']","['48', '35']",0.05,0.26,1.24
"['48', '43']","['8', '35']",0.05,0.23,1.18
"['8', '48']","['43', '35']",0.05,0.19,1.16
"['8', '43', '35']",['48'],0.05,0.59,1.11
"['48', '43', '35']",['8'],0.05,0.56,1.12
"['8', '48', '35']",['43'],0.05,0.46,1.15
"['8', '48', '43']",['35'],0.05,0.45,1.22
['35'],"['9', '36']",0.11,0.3,1.1
['9'],"['35', '36']",0.11,0.26,1.03
['36'],"['9', '35']",0.11,0.18,1.08
"['9', '35']",['36'],0.11,0.68,1.08
"['35', '36']",['9'],0.11,0.45,1.03
"['9', '36']",['35'],0.11,0.41,1.1
['35'],"['48', '11', '28', '38']",0.06,0.15,1.23
['28'],"['11', '48', '35', '38']",0.06,0.11,1.21
['11'],"['48', '35', '28', '38']",0.06,0.11,1.09
['48'],"['11', '35', '28', '38']",0.06,0.1,1.15
['38'],"['11', '48', '35', '28']",0.06,0.07,1.11
"['35', '28']","['48', '11', '38']",0.06,0.28,1.23
"['11', '35']","['48', '28', '38']",0.06,0.27,1.24
"['48', '35']","['11', '28', '38']",0.06,0.27,1.29
"['35', '38']","['48', '11', '28']",0.06,0.19,1.27
"['11', '28']","['48', '35', '38']",0.06,0.21,1.29
"['48', '28']","['11', '35', '38']",0.06,0.21,1.27
"['28', '38']","['11', '48', '35']",0.06,0.15,1.24
"['48', '11']","['35', '28', '38']",0.06,0.19,1.18
"['11', '38']","['48', '35', '28']",0.06,0.14,1.19
"['48', '38']","['11', '35', '28']",0.06,0.13,1.23
"['11', '35', '28']","['48', '38']",0.06,0.51,1.23
"['48', '35', '28']","['11', '38']",0.06,0.48,1.19
"['35', '28', '38']","['48', '11']",0.06,0.34,1.18
"['11', '48', '35']","['28', '38']",0.06,0.47,1.24
"['11', '35', '38']","['48', '28']",0.06,0.34,1.27
"['48', '35', '38']","['11', '28']",0.06,0.34,1.29
"['48', '11', '28']","['35', '38']",0.06,0.37,1.27
"['11', '28', '38']","['48', '35']",0.06,0.27,1.29
"['48', '28', '38']","['11', '35']",0.06,0.25,1.24
"['48', '11', '38']","['35', '28']",0.06,0.24,1.23
"['11', '48', '35', '28']",['38'],0.06,0.84,1.11
"['11', '35', '28', '38']",['48'],0.06,0.61,1.15
"['48', '35', '28', '38']",['11'],0.06,0.57,1.09
"['11', '48', '35', '38']",['28'],0.06,0.59,1.21
"['48', '11', '28', '38']",['35'],0.06,0.45,1.23
['35'],"['36', '14', '47']",0.05,0.14,1.21
['14'],"['35', '36', '47']",0.05,0.13,1.11
['47'],"['35', '36', '14']",0.05,0.12,1.1
['36'],"['35', '14', '47']",0.05,0.08,1.09
"['35', '14']","['36', '47']",0.05,0.33,1.16
"['35', '47']","['36', '14']",0.05,0.3,1.19
"['35', '36']","['14', '47']",0.05,0.21,1.15
"['14', '47']","['35', '36']",0.05,0.29,1.15
"['36', '14']","['35', '47']",0.05,0.21,1.19
"['36', '47']","['35', '14']",0.05,0.18,1.16
"['35', '14', '47']",['36'],0.05,0.69,1.09
"['35', '36', '14']",['47'],0.05,0.49,1.1
"['35', '36', '47']",['14'],0.05,0.44,1.11
"['36', '14', '47']",['35'],0.05,0.45,1.21
['35'],"['48', '28', '38']",0.1,0.26,1.2
['28'],"['48', '35', '38']",0.1,0.2,1.21
['48'],"['35', '28', '38']",0.1,0.18,1.14
['38'],"['48', '35', '28']",0.1,0.13,1.12
"['35', '28']","['48', '38']",0.1,0.5,1.2
"['48', '35']","['28', '38']",0.1,0.47,1.24
"['35', '38']","['48', '28']",0.1,0.34,1.25
"['48', '28']","['35', '38']",0.1,0.36,1.25
"['28', '38']","['48', '35']",0.1,0.26,1.24
"['48', '38']","['35', '28']",0.1,0.24,1.2
"['48', '35', '28']",['38'],0.1,0.85,1.12
"['35', '28', '38']",['48'],0.1,0.6,1.14
"['48', '35', '38']",['28'],0.1,0.59,1.21
"['48', '28', '38']",['35'],0.1,0.44,1.2
['35'],"['28', '14', '36']",0.06,0.17,1.28
['14'],"['35', '28', '36']",0.06,0.16,1.16
['28'],"['35', '36', '14']",0.06,0.13,1.24
['36'],"['35', '28', '14']",0.06,0.1,1.15
"['35', '14']","['28', '36']",0.06,0.41,1.28
"['35', '28']","['36', '14']",0.06,0.33,1.29
"['35', '36']","['28', '14']",0.06,0.26,1.25
"['28', '14']","['35', '36']",0.06,0.31,1.25
"['36', '14']","['35', '28']",0.06,0.25,1.29
"['28', '36']","['35', '14']",0.06,0.2,1.28
"['35', '28', '14']",['36'],0.06,0.72,1.15
"['35', '36', '14']",['28'],0.06,0.6,1.24
"['35', '28', '36']",['14'],0.06,0.46,1.16
