antecedent,consequent,support,confidence,lift
['36'],"['17', '38']",0.23,0.37,1.05
['38'],"['17', '36']",0.23,0.31,1.05
"['17', '36']",['38'],0.23,0.8,1.05
"['17', '38']",['36'],0.23,0.66,1.05
"['36', '38']",['17'],0.23,0.48,1.06
['48'],"['28', '36']",0.18,0.33,1.05
['28'],"['48', '36']",0.18,0.36,1.08
['36'],"['48', '28']",0.18,0.28,1.05
"['48', '28']",['36'],0.18,0.66,1.05
"['48', '36']",['28'],0.18,0.53,1.08
"['28', '36']",['48'],0.18,0.56,1.05
['17'],"['3', '36']",0.15,0.33,1.04
['3'],"['17', '36']",0.15,0.31,1.04
['36'],"['17', '3']",0.15,0.24,1.03
"['17', '3']",['36'],0.15,0.65,1.03
"['17', '36']",['3'],0.15,0.51,1.04
"['3', '36']",['17'],0.15,0.48,1.04
['9'],"['3', '36']",0.15,0.34,1.08
['3'],"['9', '36']",0.15,0.3,1.09
['36'],"['9', '3']",0.15,0.23,1.06
"['9', '3']",['36'],0.15,0.66,1.06
"['9', '36']",['3'],0.15,0.53,1.09
"['3', '36']",['9'],0.15,0.47,1.08
['40'],"['9', '36']",0.13,0.28,1.01
['9'],"['40', '36']",0.13,0.29,1.0
['36'],"['40', '9']",0.13,0.2,1.0
"['40', '9']",['36'],0.13,0.63,1.0
"['40', '36']",['9'],0.13,0.43,1.0
"['9', '36']",['40'],0.13,0.46,1.01
['17'],"['38', '23']",0.11,0.23,1.04
['38'],"['17', '23']",0.11,0.14,1.07
['23'],"['17', '38']",0.11,0.38,1.07
"['17', '38']",['23'],0.11,0.3,1.07
"['17', '23']",['38'],0.11,0.81,1.07
"['38', '23']",['17'],0.11,0.48,1.04
['48'],"['11', '36']",0.19,0.36,1.06
['11'],"['48', '36']",0.19,0.37,1.1
['36'],"['48', '11']",0.19,0.31,1.06
"['48', '11']",['36'],0.19,0.66,1.06
"['48', '36']",['11'],0.19,0.57,1.1
"['11', '36']",['48'],0.19,0.56,1.06
['8'],"['3', '36']",0.16,0.33,1.06
['3'],"['8', '36']",0.16,0.34,1.05
['36'],"['8', '3']",0.16,0.26,1.06
"['8', '3']",['36'],0.16,0.67,1.06
"['8', '36']",['3'],0.16,0.51,1.05
"['3', '36']",['8'],0.16,0.53,1.06
['48'],"['11', '47']",0.13,0.25,1.05
['11'],"['48', '47']",0.13,0.25,1.06
['47'],"['48', '11']",0.13,0.3,1.03
"['48', '11']",['47'],0.13,0.46,1.03
"['48', '47']",['11'],0.13,0.55,1.06
"['11', '47']",['48'],0.13,0.56,1.05
['11'],"['38', '47']",0.19,0.37,1.07
['38'],"['11', '47']",0.19,0.26,1.08
['47'],"['11', '38']",0.19,0.43,1.07
"['11', '38']",['47'],0.19,0.48,1.07
"['11', '47']",['38'],0.19,0.81,1.08
"['38', '47']",['11'],0.19,0.56,1.07
['8'],"['11', '47']",0.13,0.25,1.07
['11'],"['8', '47']",0.13,0.24,1.07
['47'],"['8', '11']",0.13,0.28,1.02
"['8', '11']",['47'],0.13,0.46,1.02
"['8', '47']",['11'],0.13,0.56,1.07
"['11', '47']",['8'],0.13,0.53,1.07
['43'],"['3', '47']",0.1,0.26,1.15
['3'],"['43', '47']",0.1,0.21,1.09
['47'],"['3', '43']",0.1,0.23,1.14
"['3', '43']",['47'],0.1,0.51,1.14
"['43', '47']",['3'],0.1,0.53,1.09
"['3', '47']",['43'],0.1,0.46,1.15
['11'],"['3', '47']",0.12,0.24,1.07
['3'],"['11', '47']",0.12,0.26,1.08
['47'],"['3', '11']",0.12,0.28,1.02
"['3', '11']",['47'],0.12,0.46,1.02
"['11', '47']",['3'],0.12,0.53,1.08
"['3', '47']",['11'],0.12,0.56,1.07
['8'],"['48', '3']",0.14,0.27,1.03
['48'],"['8', '3']",0.14,0.26,1.04
['3'],"['8', '48']",0.14,0.28,1.02
"['8', '48']",['3'],0.14,0.5,1.02
"['8', '3']",['48'],0.14,0.55,1.04
"['48', '3']",['8'],0.14,0.51,1.03
['36'],"['38', '7']",0.14,0.22,1.09
['38'],"['36', '7']",0.14,0.18,1.06
['7'],"['36', '38']",0.14,0.54,1.12
"['36', '38']",['7'],0.14,0.28,1.12
"['36', '7']",['38'],0.14,0.8,1.06
"['38', '7']",['36'],0.14,0.68,1.09
['9'],"['11', '36']",0.16,0.36,1.05
['11'],"['9', '36']",0.16,0.3,1.09
['36'],"['9', '11']",0.16,0.25,1.04
"['9', '11']",['36'],0.16,0.65,1.04
"['9', '36']",['11'],0.16,0.57,1.09
"['11', '36']",['9'],0.16,0.46,1.05
['0'],"['48', '38']",0.11,0.44,1.07
['48'],"['0', '38']",0.11,0.2,1.09
['38'],"['0', '48']",0.11,0.14,1.04
"['0', '48']",['38'],0.11,0.79,1.04
"['0', '38']",['48'],0.11,0.58,1.09
"['48', '38']",['0'],0.11,0.26,1.07
['8'],"['11', '43']",0.11,0.22,1.03
['43'],"['8', '11']",0.11,0.27,0.98
['11'],"['8', '43']",0.11,0.21,1.04
"['8', '43']",['11'],0.11,0.54,1.04
"['8', '11']",['43'],0.11,0.39,0.98
"['11', '43']",['8'],0.11,0.51,1.03
['48'],"['3', '43']",0.12,0.22,1.08
['43'],"['48', '3']",0.12,0.29,1.09
['3'],"['48', '43']",0.12,0.24,1.06
"['48', '43']",['3'],0.12,0.51,1.06
"['48', '3']",['43'],0.12,0.44,1.09
"['3', '43']",['48'],0.12,0.57,1.08
['3'],"['38', '47']",0.18,0.37,1.05
['38'],"['3', '47']",0.18,0.24,1.05
['47'],"['3', '38']",0.18,0.4,1.06
"['3', '38']",['47'],0.18,0.47,1.06
"['3', '47']",['38'],0.18,0.8,1.05
"['38', '47']",['3'],0.18,0.51,1.05
['48'],"['11', '43']",0.12,0.23,1.08
['43'],"['48', '11']",0.12,0.31,1.05
['11'],"['48', '43']",0.12,0.24,1.04
"['48', '43']",['11'],0.12,0.54,1.04
"['48', '11']",['43'],0.12,0.42,1.05
"['11', '43']",['48'],0.12,0.57,1.08
['8'],"['11', '36']",0.18,0.36,1.06
['11'],"['8', '36']",0.18,0.35,1.08
['36'],"['8', '11']",0.18,0.29,1.04
"['8', '11']",['36'],0.18,0.65,1.04
"['8', '36']",['11'],0.18,0.56,1.08
"['11', '36']",['8'],0.18,0.53,1.06
['11'],"['9', '3']",0.13,0.26,1.17
['9'],"['3', '11']",0.13,0.31,1.12
['3'],"['9', '11']",0.13,0.27,1.15
"['9', '11']",['3'],0.13,0.56,1.15
"['3', '11']",['9'],0.13,0.49,1.12
"['9', '3']",['11'],0.13,0.61,1.17
['43'],"['11', '47']",0.11,0.27,1.13
['11'],"['43', '47']",0.11,0.21,1.07
['47'],"['11', '43']",0.11,0.24,1.13
"['11', '43']",['47'],0.11,0.5,1.13
"['43', '47']",['11'],0.11,0.56,1.07
"['11', '47']",['43'],0.11,0.45,1.13
['11'],"['36', '47']",0.16,0.3,1.05
['36'],"['11', '47']",0.16,0.25,1.05
['47'],"['11', '36']",0.16,0.35,1.03
"['11', '36']",['47'],0.16,0.46,1.03
"['11', '47']",['36'],0.16,0.66,1.05
"['36', '47']",['11'],0.16,0.55,1.05
['42'],"['36', '38']",0.13,0.52,1.06
['36'],"['42', '38']",0.13,0.2,1.04
['38'],"['42', '36']",0.13,0.17,1.07
"['42', '36']",['38'],0.13,0.81,1.07
"['42', '38']",['36'],0.13,0.65,1.04
"['36', '38']",['42'],0.13,0.26,1.06
['3'],"['36', '47']",0.15,0.3,1.05
['36'],"['3', '47']",0.15,0.23,1.04
['47'],"['3', '36']",0.15,0.33,1.05
"['3', '36']",['47'],0.15,0.47,1.05
"['3', '47']",['36'],0.15,0.65,1.04
"['36', '47']",['3'],0.15,0.51,1.05
['9'],"['11', '47']",0.11,0.26,1.09
['11'],"['9', '47']",0.11,0.22,1.03
['47'],"['9', '11']",0.11,0.25,1.05
"['9', '11']",['47'],0.11,0.47,1.05
"['9', '47']",['11'],0.11,0.54,1.03
"['11', '47']",['9'],0.11,0.47,1.09
['42'],"['11', '38']",0.11,0.44,1.08
['11'],"['42', '38']",0.11,0.21,1.06
['38'],"['42', '11']",0.11,0.14,1.08
"['42', '11']",['38'],0.11,0.81,1.08
"['42', '38']",['11'],0.11,0.55,1.06
"['11', '38']",['42'],0.11,0.27,1.08
['48'],"['3', '47']",0.12,0.23,1.04
['3'],"['48', '47']",0.12,0.25,1.05
['47'],"['48', '3']",0.12,0.28,1.05
"['48', '3']",['47'],0.12,0.47,1.05
"['48', '47']",['3'],0.12,0.51,1.05
"['3', '47']",['48'],0.12,0.55,1.04
['48'],"['42', '38']",0.11,0.21,1.09
['42'],"['48', '38']",0.11,0.46,1.11
['38'],"['48', '42']",0.11,0.15,1.07
"['48', '42']",['38'],0.11,0.81,1.07
"['48', '38']",['42'],0.11,0.28,1.11
"['42', '38']",['48'],0.11,0.58,1.09
['8'],"['3', '47']",0.12,0.24,1.06
['3'],"['8', '47']",0.12,0.24,1.06
['47'],"['8', '3']",0.12,0.26,1.07
"['8', '3']",['47'],0.12,0.48,1.07
"['8', '47']",['3'],0.12,0.52,1.06
"['3', '47']",['8'],0.12,0.53,1.06
['11'],"['48', '3']",0.16,0.3,1.13
['48'],"['3', '11']",0.16,0.29,1.07
['3'],"['48', '11']",0.16,0.32,1.1
"['48', '11']",['3'],0.16,0.54,1.1
"['3', '11']",['48'],0.16,0.57,1.07
"['48', '3']",['11'],0.16,0.59,1.13
['48'],"['5', '38']",0.11,0.2,0.97
['5'],"['48', '38']",0.11,0.4,0.97
['38'],"['48', '5']",0.11,0.14,1.04
"['48', '5']",['38'],0.11,0.79,1.04
"['48', '38']",['5'],0.11,0.26,0.97
"['5', '38']",['48'],0.11,0.52,0.97
['43'],"['9', '11']",0.1,0.26,1.07
['11'],"['9', '43']",0.1,0.2,1.07
['9'],"['11', '43']",0.1,0.24,1.11
"['11', '43']",['9'],0.1,0.48,1.11
"['9', '43']",['11'],0.1,0.56,1.07
"['9', '11']",['43'],0.1,0.43,1.07
['11'],"['8', '3']",0.15,0.28,1.14
['8'],"['3', '11']",0.15,0.3,1.08
['3'],"['8', '11']",0.15,0.3,1.09
"['8', '11']",['3'],0.15,0.53,1.09
"['3', '11']",['8'],0.15,0.54,1.08
"['8', '3']",['11'],0.15,0.6,1.14
['9'],"['3', '47']",0.1,0.24,1.08
['3'],"['9', '47']",0.1,0.22,1.03
['47'],"['9', '3']",0.1,0.24,1.07
"['9', '3']",['47'],0.1,0.48,1.07
"['9', '47']",['3'],0.1,0.5,1.03
"['3', '47']",['9'],0.1,0.47,1.08
['28'],"['36', '47']",0.15,0.31,1.07
['36'],"['28', '47']",0.15,0.24,1.05
['47'],"['28', '36']",0.15,0.34,1.05
"['28', '36']",['47'],0.15,0.47,1.05
"['28', '47']",['36'],0.15,0.66,1.05
"['36', '47']",['28'],0.15,0.52,1.07
['43'],"['28', '47']",0.11,0.27,1.17
['28'],"['43', '47']",0.11,0.22,1.13
['47'],"['43', '28']",0.11,0.24,1.15
"['43', '28']",['47'],0.11,0.51,1.15
"['43', '47']",['28'],0.11,0.55,1.13
"['28', '47']",['43'],0.11,0.47,1.17
['35'],"['28', '47']",0.1,0.27,1.19
['28'],"['35', '47']",0.1,0.21,1.18
['47'],"['35', '28']",0.1,0.22,1.14
"['35', '28']",['47'],0.1,0.51,1.14
"['35', '47']",['28'],0.1,0.58,1.18
"['28', '47']",['35'],0.1,0.44,1.19
['35'],"['3', '36']",0.13,0.34,1.1
['3'],"['35', '36']",0.13,0.26,1.05
['36'],"['3', '35']",0.13,0.2,1.11
"['3', '35']",['36'],0.13,0.7,1.11
"['35', '36']",['3'],0.13,0.51,1.05
"['3', '36']",['35'],0.13,0.41,1.1
['35'],"['28', '36']",0.14,0.38,1.19
['28'],"['35', '36']",0.14,0.29,1.15
['36'],"['35', '28']",0.14,0.22,1.14
"['35', '28']",['36'],0.14,0.71,1.14
"['35', '36']",['28'],0.14,0.56,1.15
"['28', '36']",['35'],0.14,0.44,1.19
['35'],"['11', '36']",0.14,0.38,1.11
['11'],"['35', '36']",0.14,0.27,1.08
['36'],"['11', '35']",0.14,0.22,1.1
"['11', '35']",['36'],0.14,0.69,1.1
"['35', '36']",['11'],0.14,0.56,1.08
"['11', '36']",['35'],0.14,0.41,1.11
['11'],"['3', '35']",0.11,0.21,1.13
['35'],"['3', '11']",0.11,0.29,1.06
['3'],"['35', '11']",0.11,0.22,1.09
"['35', '11']",['3'],0.11,0.53,1.09
"['3', '11']",['35'],0.11,0.39,1.06
"['3', '35']",['11'],0.11,0.59,1.13
['11'],"['28', '47']",0.13,0.24,1.07
['28'],"['11', '47']",0.13,0.26,1.09
['47'],"['11', '28']",0.13,0.28,1.09
"['11', '28']",['47'],0.13,0.49,1.09
"['11', '47']",['28'],0.13,0.53,1.09
"['28', '47']",['11'],0.13,0.56,1.07
['3'],"['28', '47']",0.12,0.24,1.07
['28'],"['3', '47']",0.12,0.24,1.08
['47'],"['3', '28']",0.12,0.26,1.05
"['3', '28']",['47'],0.12,0.47,1.05
"['3', '47']",['28'],0.12,0.53,1.08
"['28', '47']",['3'],0.12,0.52,1.07
['48'],"['3', '29']",0.11,0.2,1.06
['3'],"['48', '29']",0.11,0.22,1.0
['29'],"['48', '3']",0.11,0.27,1.02
"['48', '3']",['29'],0.11,0.4,1.02
"['48', '29']",['3'],0.11,0.48,1.0
"['3', '29']",['48'],0.11,0.56,1.06
['8'],"['28', '36']",0.17,0.34,1.05
['28'],"['8', '36']",0.17,0.34,1.06
['36'],"['8', '28']",0.17,0.27,1.06
"['8', '28']",['36'],0.17,0.67,1.06
"['8', '36']",['28'],0.17,0.52,1.06
"['28', '36']",['8'],0.17,0.52,1.05
['36'],"['21', '47']",0.1,0.16,1.14
['21'],"['36', '47']",0.1,0.32,1.13
['47'],"['36', '21']",0.1,0.23,1.07
"['36', '21']",['47'],0.1,0.48,1.07
"['36', '47']",['21'],0.1,0.36,1.13
"['21', '47']",['36'],0.1,0.71,1.14
['21'],"['38', '47']",0.12,0.37,1.06
['38'],"['21', '47']",0.12,0.15,1.07
['47'],"['21', '38']",0.12,0.26,1.05
"['21', '38']",['47'],0.12,0.47,1.05
"['21', '47']",['38'],0.12,0.81,1.07
"['38', '47']",['21'],0.12,0.33,1.06
['3'],"['36', '14']",0.12,0.25,0.99
['36'],"['3', '14']",0.12,0.19,1.01
['14'],"['3', '36']",0.12,0.31,0.98
"['3', '36']",['14'],0.12,0.39,0.98
"['3', '14']",['36'],0.12,0.63,1.01
"['36', '14']",['3'],0.12,0.48,0.99
['11'],"['36', '14']",0.14,0.26,1.03
['36'],"['11', '14']",0.14,0.22,1.04
['14'],"['11', '36']",0.14,0.34,1.01
"['11', '36']",['14'],0.14,0.4,1.01
"['11', '14']",['36'],0.14,0.65,1.04
"['36', '14']",['11'],0.14,0.54,1.03
['11'],"['3', '14']",0.11,0.21,1.1
['3'],"['11', '14']",0.11,0.23,1.08
['14'],"['3', '11']",0.11,0.28,1.01
"['3', '11']",['14'],0.11,0.4,1.01
"['11', '14']",['3'],0.11,0.52,1.08
"['3', '14']",['11'],0.11,0.58,1.1
['8'],"['28', '47']",0.12,0.24,1.04
['28'],"['8', '47']",0.12,0.24,1.06
['47'],"['8', '28']",0.12,0.26,1.06
"['8', '28']",['47'],0.12,0.47,1.06
"['8', '47']",['28'],0.12,0.52,1.06
"['28', '47']",['8'],0.12,0.52,1.04
['28'],"['38', '47']",0.18,0.38,1.09
['38'],"['28', '47']",0.18,0.24,1.07
['47'],"['28', '38']",0.18,0.41,1.09
"['28', '38']",['47'],0.18,0.49,1.09
"['28', '47']",['38'],0.18,0.81,1.07
"['38', '47']",['28'],0.18,0.53,1.09
['28'],"['36', '14']",0.14,0.28,1.1
['36'],"['28', '14']",0.14,0.22,1.06
['14'],"['28', '36']",0.14,0.34,1.08
"['28', '36']",['14'],0.14,0.43,1.08
"['28', '14']",['36'],0.14,0.66,1.06
"['36', '14']",['28'],0.14,0.54,1.1
['48'],"['28', '47']",0.13,0.25,1.08
['28'],"['48', '47']",0.13,0.27,1.11
['47'],"['48', '28']",0.13,0.29,1.08
"['48', '28']",['47'],0.13,0.48,1.08
"['48', '47']",['28'],0.13,0.54,1.11
"['28', '47']",['48'],0.13,0.57,1.08
['48'],"['36', '21']",0.11,0.21,1.0
['36'],"['48', '21']",0.11,0.18,1.06
['21'],"['48', '36']",0.11,0.36,1.07
"['48', '36']",['21'],0.11,0.34,1.07
"['48', '21']",['36'],0.11,0.67,1.06
"['36', '21']",['48'],0.11,0.53,1.0
['48'],"['3', '14']",0.11,0.2,1.06
['3'],"['48', '14']",0.11,0.22,1.01
['14'],"['48', '3']",0.11,0.27,1.03
"['48', '3']",['14'],0.11,0.41,1.03
"['48', '14']",['3'],0.11,0.49,1.01
"['3', '14']",['48'],0.11,0.56,1.06
['8'],"['36', '21']",0.11,0.23,1.05
['36'],"['8', '21']",0.11,0.18,1.12
['21'],"['8', '36']",0.11,0.36,1.11
"['8', '36']",['21'],0.11,0.35,1.11
"['8', '21']",['36'],0.11,0.7,1.12
"['36', '21']",['8'],0.11,0.52,1.05
['17'],"['11', '36']",0.17,0.36,1.07
['11'],"['17', '36']",0.17,0.32,1.09
['36'],"['17', '11']",0.17,0.27,1.06
"['17', '11']",['36'],0.17,0.66,1.06
"['17', '36']",['11'],0.17,0.57,1.09
"['11', '36']",['17'],0.17,0.49,1.07
['48'],"['17', '47']",0.11,0.21,0.98
['17'],"['48', '47']",0.11,0.24,1.0
['47'],"['48', '17']",0.11,0.25,1.04
"['48', '17']",['47'],0.11,0.46,1.04
"['48', '47']",['17'],0.11,0.46,1.0
"['17', '47']",['48'],0.11,0.52,0.98
['17'],"['36', '47']",0.14,0.31,1.07
['36'],"['17', '47']",0.14,0.22,1.05
['47'],"['17', '36']",0.14,0.32,1.07
"['17', '36']",['47'],0.14,0.48,1.07
"['17', '47']",['36'],0.14,0.66,1.05
"['36', '47']",['17'],0.14,0.49,1.07
['17'],"['11', '47']",0.11,0.24,1.01
['11'],"['17', '47']",0.11,0.21,0.99
['47'],"['17', '11']",0.11,0.25,0.98
"['17', '11']",['47'],0.11,0.44,0.98
"['17', '47']",['11'],0.11,0.51,0.99
"['11', '47']",['17'],0.11,0.46,1.01
['28'],"['39', '47']",0.11,0.22,1.08
['47'],"['28', '39']",0.11,0.24,1.04
['39'],"['28', '47']",0.11,0.24,1.04
"['28', '47']",['39'],0.11,0.47,1.04
"['28', '39']",['47'],0.11,0.46,1.04
"['39', '47']",['28'],0.11,0.53,1.08
['11'],"['39', '47']",0.12,0.22,1.09
['47'],"['11', '39']",0.12,0.26,1.03
['39'],"['11', '47']",0.12,0.25,1.07
"['11', '47']",['39'],0.12,0.48,1.07
"['11', '39']",['47'],0.12,0.46,1.03
"['39', '47']",['11'],0.12,0.57,1.09
['17'],"['28', '47']",0.11,0.24,1.05
['28'],"['17', '47']",0.11,0.22,1.05
['47'],"['17', '28']",0.11,0.25,1.08
"['17', '28']",['47'],0.11,0.48,1.08
"['17', '47']",['28'],0.11,0.52,1.05
"['28', '47']",['17'],0.11,0.48,1.05
['48'],"['39', '47']",0.12,0.22,1.07
['47'],"['48', '39']",0.12,0.26,1.04
['39'],"['48', '47']",0.12,0.25,1.06
"['48', '47']",['39'],0.12,0.48,1.06
"['48', '39']",['47'],0.12,0.46,1.04
"['39', '47']",['48'],0.12,0.57,1.07
['17'],"['36', '29']",0.13,0.27,1.05
['36'],"['17', '29']",0.13,0.2,1.07
['29'],"['17', '36']",0.13,0.32,1.09
"['17', '36']",['29'],0.13,0.43,1.09
"['17', '29']",['36'],0.13,0.67,1.07
"['36', '29']",['17'],0.13,0.48,1.05
['17'],"['3', '47']",0.11,0.24,1.09
['3'],"['17', '47']",0.11,0.23,1.08
['47'],"['17', '3']",0.11,0.25,1.09
"['17', '3']",['47'],0.11,0.49,1.09
"['17', '47']",['3'],0.11,0.53,1.08
"['3', '47']",['17'],0.11,0.5,1.09
['3'],"['39', '47']",0.1,0.21,1.05
['47'],"['3', '39']",0.1,0.23,1.04
['39'],"['3', '47']",0.1,0.23,1.02
"['3', '47']",['39'],0.1,0.46,1.02
"['3', '39']",['47'],0.1,0.46,1.04
"['39', '47']",['3'],0.1,0.51,1.05
['11'],"['17', '3']",0.13,0.26,1.13
['17'],"['3', '11']",0.13,0.29,1.07
['3'],"['17', '11']",0.13,0.28,1.11
"['17', '11']",['3'],0.13,0.54,1.11
"['3', '11']",['17'],0.13,0.49,1.07
"['17', '3']",['11'],0.13,0.59,1.13
['36'],"['39', '47']",0.13,0.21,1.06
['47'],"['36', '39']",0.13,0.3,1.03
['39'],"['36', '47']",0.13,0.3,1.04
"['36', '47']",['39'],0.13,0.47,1.04
"['36', '39']",['47'],0.13,0.46,1.03
"['39', '47']",['36'],0.13,0.66,1.06
['47'],"['38', '39']",0.16,0.37,1.04
['38'],"['39', '47']",0.16,0.22,1.06
['39'],"['38', '47']",0.16,0.36,1.04
"['38', '47']",['39'],0.16,0.47,1.04
"['39', '47']",['38'],0.16,0.81,1.06
"['38', '39']",['47'],0.16,0.46,1.04
['33'],"['38', '47']",0.11,0.38,1.08
['38'],"['33', '47']",0.11,0.15,1.04
['47'],"['33', '38']",0.11,0.25,1.09
"['33', '38']",['47'],0.11,0.49,1.09
"['33', '47']",['38'],0.11,0.79,1.04
"['38', '47']",['33'],0.11,0.33,1.08
['40'],"['38', '47']",0.16,0.36,1.02
['38'],"['40', '47']",0.16,0.21,1.05
['47'],"['40', '38']",0.16,0.36,1.03
"['40', '38']",['47'],0.16,0.46,1.03
"['40', '47']",['38'],0.16,0.79,1.05
"['38', '47']",['40'],0.16,0.47,1.02
['40'],"['8', '43']",0.11,0.23,1.16
['8'],"['40', '43']",0.11,0.21,1.09
['43'],"['40', '8']",0.11,0.27,1.07
"['40', '8']",['43'],0.11,0.43,1.07
"['40', '43']",['8'],0.11,0.54,1.09
"['8', '43']",['40'],0.11,0.53,1.16
['48'],"['43', '28']",0.12,0.22,1.08
['43'],"['48', '28']",0.12,0.3,1.1
['28'],"['48', '43']",0.12,0.24,1.08
"['48', '43']",['28'],0.12,0.53,1.08
"['48', '28']",['43'],0.12,0.44,1.1
"['43', '28']",['48'],0.12,0.57,1.08
['17'],"['43', '36']",0.13,0.29,1.08
['43'],"['17', '36']",0.13,0.33,1.12
['36'],"['17', '43']",0.13,0.21,1.07
"['17', '43']",['36'],0.13,0.67,1.07
"['17', '36']",['43'],0.13,0.45,1.12
"['43', '36']",['17'],0.13,0.49,1.08
['48'],"['33', '36']",0.11,0.21,1.11
['33'],"['48', '36']",0.11,0.37,1.11
['36'],"['48', '33']",0.11,0.18,1.04
"['48', '33']",['36'],0.11,0.65,1.04
"['48', '36']",['33'],0.11,0.34,1.11
"['33', '36']",['48'],0.11,0.59,1.11
['17'],"['43', '28']",0.1,0.23,1.08
['43'],"['17', '28']",0.1,0.26,1.13
['28'],"['17', '43']",0.1,0.21,1.07
"['17', '43']",['28'],0.1,0.52,1.07
"['17', '28']",['43'],0.1,0.45,1.13
"['43', '28']",['17'],0.1,0.5,1.08
['17'],"['38', '47']",0.17,0.38,1.08
['38'],"['17', '47']",0.17,0.23,1.07
['47'],"['17', '38']",0.17,0.39,1.08
"['17', '38']",['47'],0.17,0.48,1.08
"['17', '47']",['38'],0.17,0.81,1.07
"['38', '47']",['17'],0.17,0.5,1.08
['40'],"['36', '47']",0.13,0.29,1.01
['36'],"['40', '47']",0.13,0.21,1.02
['47'],"['40', '36']",0.13,0.3,1.01
"['40', '36']",['47'],0.13,0.45,1.01
"['40', '47']",['36'],0.13,0.64,1.02
"['36', '47']",['40'],0.13,0.46,1.01
['33'],"['11', '36']",0.11,0.35,1.03
['11'],"['33', '36']",0.11,0.2,1.07
['36'],"['33', '11']",0.11,0.17,1.01
"['33', '11']",['36'],0.11,0.63,1.01
"['33', '36']",['11'],0.11,0.56,1.07
"['11', '36']",['33'],0.11,0.31,1.03
['48'],"['43', '39']",0.1,0.19,1.07
['43'],"['48', '39']",0.1,0.25,1.02
['39'],"['48', '43']",0.1,0.22,0.99
"['48', '43']",['39'],0.1,0.45,0.99
"['48', '39']",['43'],0.1,0.41,1.02
"['43', '39']",['48'],0.1,0.57,1.07
['43'],"['17', '11']",0.11,0.27,1.09
['11'],"['17', '43']",0.11,0.21,1.06
['17'],"['11', '43']",0.11,0.24,1.11
"['11', '43']",['17'],0.11,0.51,1.11
"['17', '43']",['11'],0.11,0.55,1.06
"['17', '11']",['43'],0.11,0.44,1.09
['17'],"['43', '38']",0.16,0.35,1.1
['43'],"['17', '38']",0.16,0.39,1.1
['38'],"['17', '43']",0.16,0.21,1.06
"['17', '43']",['38'],0.16,0.8,1.06
"['17', '38']",['43'],0.16,0.44,1.1
"['43', '38']",['17'],0.16,0.5,1.1
['40'],"['28', '47']",0.1,0.23,1.01
['28'],"['40', '47']",0.1,0.21,1.04
['47'],"['40', '28']",0.1,0.23,1.03
"['40', '28']",['47'],0.1,0.46,1.03
"['40', '47']",['28'],0.1,0.51,1.04
"['28', '47']",['40'],0.1,0.46,1.01
['40'],"['11', '47']",0.12,0.26,1.09
['11'],"['40', '47']",0.12,0.23,1.11
['47'],"['40', '11']",0.12,0.27,1.05
"['40', '11']",['47'],0.12,0.47,1.05
"['40', '47']",['11'],0.12,0.58,1.11
"['11', '47']",['40'],0.12,0.5,1.09
['40'],"['48', '47']",0.11,0.24,1.0
['48'],"['40', '47']",0.11,0.21,1.01
['47'],"['40', '48']",0.11,0.25,0.99
"['40', '48']",['47'],0.11,0.44,0.99
"['40', '47']",['48'],0.11,0.54,1.01
"['48', '47']",['40'],0.11,0.46,1.0
['48'],"['17', '43']",0.11,0.21,1.05
['17'],"['48', '43']",0.11,0.24,1.07
['43'],"['48', '17']",0.11,0.28,1.15
"['48', '17']",['43'],0.11,0.46,1.15
"['48', '43']",['17'],0.11,0.49,1.07
"['17', '43']",['48'],0.11,0.56,1.05
['33'],"['28', '36']",0.1,0.34,1.05
['28'],"['33', '36']",0.1,0.21,1.09
['36'],"['33', '28']",0.1,0.16,1.03
"['33', '28']",['36'],0.1,0.65,1.03
"['33', '36']",['28'],0.1,0.53,1.09
"['28', '36']",['33'],0.1,0.32,1.05
['36'],"['12', '38']",0.11,0.18,1.05
['12'],"['36', '38']",0.11,0.5,1.04
['38'],"['36', '12']",0.11,0.15,1.05
"['36', '12']",['38'],0.11,0.79,1.05
"['36', '38']",['12'],0.11,0.23,1.04
"['12', '38']",['36'],0.11,0.66,1.05
['40'],"['48', '43']",0.12,0.26,1.13
['48'],"['40', '43']",0.12,0.22,1.11
['43'],"['40', '48']",0.12,0.29,1.17
"['40', '48']",['43'],0.12,0.47,1.17
"['40', '43']",['48'],0.12,0.59,1.11
"['48', '43']",['40'],0.12,0.52,1.13
['40'],"['8', '47']",0.11,0.25,1.11
['8'],"['40', '47']",0.11,0.23,1.12
['47'],"['40', '8']",0.11,0.26,1.03
"['40', '8']",['47'],0.11,0.46,1.03
"['40', '47']",['8'],0.11,0.56,1.12
"['8', '47']",['40'],0.11,0.51,1.11
['40'],"['8', '3']",0.13,0.28,1.14
['8'],"['40', '3']",0.13,0.26,1.14
['3'],"['40', '8']",0.13,0.26,1.06
"['40', '8']",['3'],0.13,0.52,1.06
"['40', '3']",['8'],0.13,0.57,1.14
"['8', '3']",['40'],0.13,0.52,1.14
['11'],"['38', '23']",0.13,0.25,1.09
['38'],"['11', '23']",0.13,0.17,1.1
['23'],"['11', '38']",0.13,0.46,1.12
"['11', '38']",['23'],0.13,0.31,1.12
"['11', '23']",['38'],0.13,0.83,1.1
"['38', '23']",['11'],0.13,0.57,1.09
['40'],"['35', '36']",0.13,0.28,1.11
