antecedent,consequent,support,confidence,lift
['14'],"['18', '37']",0.06,0.11,1.08
"['18', '37']",['14'],0.06,0.62,1.08
"['18', '14']",['37'],0.06,0.17,1.03
"['37', '14']",['18'],0.06,0.64,1.06
['34'],"['18', '38']",0.07,0.14,1.09
['18'],"['34', '38']",0.07,0.12,1.05
['38'],"['34', '18']",0.07,0.35,1.08
"['34', '18']",['38'],0.07,0.22,1.08
"['34', '38']",['18'],0.07,0.63,1.05
"['18', '38']",['34'],0.07,0.56,1.09
['19'],"['18', '3']",0.06,0.13,1.17
['18'],"['3', '19']",0.06,0.09,1.15
['3'],"['18', '19']",0.06,0.32,1.21
"['18', '19']",['3'],0.06,0.21,1.21
"['3', '19']",['18'],0.06,0.69,1.15
"['18', '3']",['19'],0.06,0.5,1.17
['1'],"['34', '46']",0.06,0.13,0.97
['34'],"['1', '46']",0.06,0.11,1.03
['46'],"['1', '34']",0.06,0.22,0.93
"['1', '34']",['46'],0.06,0.24,0.93
"['1', '46']",['34'],0.06,0.54,1.03
"['34', '46']",['1'],0.06,0.4,0.97
['34'],"['19', '38']",0.06,0.11,1.17
['19'],"['34', '38']",0.06,0.13,1.18
['38'],"['34', '19']",0.06,0.28,1.19
"['34', '19']",['38'],0.06,0.24,1.19
"['34', '38']",['19'],0.06,0.5,1.18
"['19', '38']",['34'],0.06,0.6,1.17
['18'],"['3', '14']",0.07,0.11,1.13
['3'],"['18', '14']",0.07,0.39,1.08
['14'],"['18', '3']",0.07,0.12,1.06
"['18', '3']",['14'],0.07,0.61,1.06
"['18', '14']",['3'],0.07,0.19,1.08
"['3', '14']",['18'],0.07,0.68,1.13
['18'],"['5', '6']",0.05,0.09,1.23
['5'],"['18', '6']",0.05,0.34,1.36
['6'],"['18', '5']",0.05,0.13,1.24
"['18', '5']",['6'],0.05,0.5,1.24
"['18', '6']",['5'],0.05,0.21,1.36
"['5', '6']",['18'],0.05,0.74,1.23
['16'],"['1', '18']",0.11,0.28,1.09
['1'],"['16', '18']",0.11,0.27,1.09
['18'],"['16', '1']",0.11,0.19,1.09
"['16', '1']",['18'],0.11,0.65,1.09
"['16', '18']",['1'],0.11,0.45,1.09
"['1', '18']",['16'],0.11,0.43,1.09
['34'],"['37', '14']",0.06,0.11,1.08
['37'],"['34', '14']",0.06,0.33,1.08
['14'],"['34', '37']",0.06,0.1,0.99
"['34', '37']",['14'],0.06,0.57,0.99
"['34', '14']",['37'],0.06,0.18,1.08
"['37', '14']",['34'],0.06,0.56,1.08
['18'],"['19', '5']",0.05,0.08,1.18
['19'],"['18', '5']",0.05,0.12,1.12
['5'],"['18', '19']",0.05,0.32,1.21
"['18', '19']",['5'],0.05,0.19,1.21
"['18', '5']",['19'],0.05,0.47,1.12
"['19', '5']",['18'],0.05,0.7,1.18
['18'],"['3', '6']",0.05,0.08,1.08
['3'],"['18', '6']",0.05,0.29,1.17
['6'],"['18', '3']",0.05,0.12,1.12
"['18', '3']",['6'],0.05,0.45,1.12
"['18', '6']",['3'],0.05,0.2,1.17
"['3', '6']",['18'],0.05,0.65,1.08
['16'],"['18', '38']",0.06,0.14,1.12
['18'],"['16', '38']",0.06,0.09,1.1
['38'],"['16', '18']",0.06,0.27,1.11
"['16', '18']",['38'],0.06,0.22,1.11
"['16', '38']",['18'],0.06,0.66,1.1
"['18', '38']",['16'],0.06,0.44,1.12
['34'],"['38', '6']",0.05,0.1,1.15
['38'],"['34', '6']",0.05,0.26,1.15
['6'],"['34', '38']",0.05,0.13,1.15
"['34', '38']",['6'],0.05,0.46,1.15
"['34', '6']",['38'],0.05,0.23,1.15
"['38', '6']",['34'],0.05,0.6,1.15
['18'],"['5', '14']",0.06,0.11,1.14
['5'],"['18', '14']",0.06,0.41,1.12
['14'],"['18', '5']",0.06,0.11,1.05
"['18', '5']",['14'],0.06,0.61,1.05
"['18', '14']",['5'],0.06,0.18,1.12
"['5', '14']",['18'],0.06,0.68,1.14
['19'],"['46', '6']",0.05,0.12,1.15
['46'],"['19', '6']",0.05,0.19,1.06
['6'],"['19', '46']",0.05,0.12,1.16
"['19', '46']",['6'],0.05,0.47,1.16
"['19', '6']",['46'],0.05,0.27,1.06
"['46', '6']",['19'],0.05,0.49,1.15
['34'],"['18', '5']",0.06,0.12,1.12
['18'],"['34', '5']",0.06,0.1,1.15
['5'],"['34', '18']",0.06,0.39,1.2
"['34', '18']",['5'],0.06,0.19,1.2
"['34', '5']",['18'],0.06,0.69,1.15
"['18', '5']",['34'],0.06,0.58,1.12
['38'],"['18', '14']",0.08,0.4,1.09
['18'],"['38', '14']",0.08,0.13,1.07
['14'],"['18', '38']",0.08,0.14,1.11
"['18', '38']",['14'],0.08,0.64,1.11
"['38', '14']",['18'],0.08,0.64,1.07
"['18', '14']",['38'],0.08,0.22,1.09
['34'],"['3', '14']",0.06,0.11,1.12
['3'],"['34', '14']",0.06,0.34,1.09
['14'],"['34', '3']",0.06,0.1,1.06
"['34', '3']",['14'],0.06,0.61,1.06
"['34', '14']",['3'],0.06,0.19,1.09
"['3', '14']",['34'],0.06,0.58,1.12
['3'],"['34', '18']",0.06,0.37,1.14
['34'],"['18', '3']",0.06,0.12,1.12
['18'],"['34', '3']",0.06,0.11,1.13
"['34', '3']",['18'],0.06,0.68,1.13
"['18', '3']",['34'],0.06,0.58,1.12
"['34', '18']",['3'],0.06,0.2,1.14
['46'],"['19', '14']",0.07,0.26,1.0
['19'],"['46', '14']",0.07,0.15,1.01
['14'],"['19', '46']",0.07,0.11,1.06
"['19', '46']",['14'],0.07,0.61,1.06
"['46', '14']",['19'],0.07,0.43,1.01
"['19', '14']",['46'],0.07,0.26,1.0
['34'],"['18', '37']",0.06,0.12,1.13
['18'],"['34', '37']",0.06,0.1,1.02
['37'],"['34', '18']",0.06,0.36,1.09
"['34', '18']",['37'],0.06,0.19,1.09
"['34', '37']",['18'],0.06,0.61,1.02
"['18', '37']",['34'],0.06,0.59,1.13
['16'],"['18', '4']",0.08,0.2,1.05
['18'],"['16', '4']",0.08,0.13,1.1
['4'],"['16', '18']",0.08,0.27,1.08
"['16', '18']",['4'],0.08,0.32,1.08
"['16', '4']",['18'],0.08,0.66,1.1
"['18', '4']",['16'],0.08,0.41,1.05
['49'],"['4', '14']",0.06,0.21,1.21
['4'],"['49', '14']",0.06,0.21,1.14
['14'],"['49', '4']",0.06,0.11,1.07
"['49', '4']",['14'],0.06,0.62,1.07
"['49', '14']",['4'],0.06,0.34,1.14
"['4', '14']",['49'],0.06,0.36,1.21
['32'],"['18', '12']",0.06,0.19,1.05
['18'],"['32', '12']",0.06,0.09,1.08
['12'],"['32', '18']",0.06,0.2,1.08
"['32', '18']",['12'],0.06,0.31,1.08
"['32', '12']",['18'],0.06,0.65,1.08
"['18', '12']",['32'],0.06,0.31,1.05
['32'],"['18', '4']",0.06,0.21,1.1
['18'],"['32', '4']",0.06,0.1,1.09
['4'],"['32', '18']",0.06,0.21,1.13
"['32', '18']",['4'],0.06,0.34,1.13
"['32', '4']",['18'],0.06,0.65,1.09
"['18', '4']",['32'],0.06,0.32,1.1
['32'],"['12', '14']",0.06,0.19,1.1
['12'],"['32', '14']",0.06,0.2,1.11
['14'],"['32', '12']",0.06,0.1,1.13
"['32', '12']",['14'],0.06,0.65,1.13
"['32', '14']",['12'],0.06,0.32,1.11
"['12', '14']",['32'],0.06,0.32,1.1
['1'],"['12', '14']",0.08,0.19,1.1
['12'],"['1', '14']",0.08,0.28,1.17
['14'],"['1', '12']",0.08,0.14,1.07
"['1', '12']",['14'],0.08,0.62,1.07
"['1', '14']",['12'],0.08,0.33,1.17
"['12', '14']",['1'],0.08,0.45,1.1
['18'],"['4', '14']",0.12,0.2,1.17
['4'],"['18', '14']",0.12,0.4,1.1
['14'],"['18', '4']",0.12,0.21,1.08
"['18', '4']",['14'],0.12,0.62,1.08
"['18', '14']",['4'],0.12,0.33,1.1
"['4', '14']",['18'],0.12,0.7,1.17
['1'],"['18', '39']",0.07,0.17,1.17
['18'],"['1', '39']",0.07,0.12,1.11
['39'],"['1', '18']",0.07,0.3,1.14
"['1', '18']",['39'],0.07,0.27,1.14
"['1', '39']",['18'],0.07,0.66,1.11
"['18', '39']",['1'],0.07,0.48,1.17
['16'],"['32', '49']",0.05,0.13,1.3
['49'],"['16', '32']",0.05,0.17,1.3
['32'],"['16', '49']",0.05,0.17,1.36
"['16', '49']",['32'],0.05,0.4,1.36
"['16', '32']",['49'],0.05,0.39,1.3
"['32', '49']",['16'],0.05,0.51,1.3
['18'],"['12', '4']",0.06,0.1,1.06
['12'],"['18', '4']",0.06,0.2,1.04
['4'],"['18', '12']",0.06,0.19,1.04
"['18', '12']",['4'],0.06,0.31,1.04
"['18', '4']",['12'],0.06,0.3,1.04
"['12', '4']",['18'],0.06,0.63,1.06
['1'],"['14', '39']",0.06,0.15,1.07
['14'],"['1', '39']",0.06,0.11,1.03
['39'],"['1', '14']",0.06,0.26,1.11
"['1', '14']",['39'],0.06,0.26,1.11
"['1', '39']",['14'],0.06,0.59,1.03
"['14', '39']",['1'],0.06,0.44,1.07
['16'],"['32', '1']",0.05,0.14,1.08
['1'],"['16', '32']",0.05,0.13,1.0
['32'],"['16', '1']",0.05,0.18,1.07
"['16', '1']",['32'],0.05,0.31,1.07
"['16', '32']",['1'],0.05,0.41,1.0
"['32', '1']",['16'],0.05,0.42,1.08
['1'],"['18', '12']",0.09,0.22,1.2
['18'],"['1', '12']",0.09,0.15,1.18
['12'],"['1', '18']",0.09,0.32,1.23
"['1', '18']",['12'],0.09,0.35,1.23
"['1', '12']",['18'],0.09,0.71,1.18
"['18', '12']",['1'],0.09,0.5,1.2
['16'],"['18', '29']",0.05,0.13,1.12
['18'],"['16', '29']",0.05,0.09,1.06
['29'],"['16', '18']",0.05,0.26,1.06
"['16', '18']",['29'],0.05,0.21,1.06
"['16', '29']",['18'],0.05,0.64,1.06
"['18', '29']",['16'],0.05,0.44,1.12
['26'],"['4', '14']",0.06,0.2,1.19
['4'],"['26', '14']",0.06,0.21,1.1
['14'],"['26', '4']",0.06,0.11,1.11
"['26', '4']",['14'],0.06,0.64,1.11
"['26', '14']",['4'],0.06,0.33,1.1
"['4', '14']",['26'],0.06,0.36,1.19
['1'],"['18', '4']",0.08,0.2,1.06
['18'],"['1', '4']",0.08,0.14,1.09
['4'],"['1', '18']",0.08,0.28,1.08
"['1', '18']",['4'],0.08,0.32,1.08
"['1', '4']",['18'],0.08,0.66,1.09
"['18', '4']",['1'],0.08,0.44,1.06
['12'],"['4', '14']",0.06,0.2,1.19
['4'],"['12', '14']",0.06,0.19,1.1
['14'],"['12', '4']",0.06,0.1,1.11
"['12', '4']",['14'],0.06,0.64,1.11
"['12', '14']",['4'],0.06,0.33,1.1
"['4', '14']",['12'],0.06,0.34,1.19
['49'],"['18', '4']",0.07,0.23,1.19
['18'],"['49', '4']",0.07,0.12,1.15
['4'],"['49', '18']",0.07,0.23,1.19
"['49', '18']",['4'],0.07,0.36,1.19
"['49', '4']",['18'],0.07,0.69,1.15
"['18', '4']",['49'],0.07,0.36,1.19
['32'],"['4', '14']",0.06,0.19,1.11
['4'],"['32', '14']",0.06,0.18,1.03
['14'],"['32', '4']",0.06,0.1,1.01
"['32', '4']",['14'],0.06,0.58,1.01
"['32', '14']",['4'],0.06,0.31,1.03
"['4', '14']",['32'],0.06,0.32,1.11
['1'],"['4', '14']",0.07,0.18,1.06
['4'],"['1', '14']",0.07,0.25,1.04
['14'],"['1', '4']",0.07,0.13,1.01
"['1', '4']",['14'],0.07,0.58,1.01
"['1', '14']",['4'],0.07,0.31,1.04
"['4', '14']",['1'],0.07,0.44,1.06
['16'],"['1', '12']",0.05,0.14,1.09
['1'],"['16', '12']",0.05,0.13,1.16
['12'],"['16', '1']",0.05,0.19,1.13
"['16', '1']",['12'],0.05,0.32,1.13
"['16', '12']",['1'],0.05,0.48,1.16
"['1', '12']",['16'],0.05,0.43,1.09
['16'],"['32', '18']",0.09,0.22,1.19
['32'],"['16', '18']",0.09,0.3,1.19
['18'],"['16', '32']",0.09,0.14,1.11
"['16', '32']",['18'],0.09,0.67,1.11
"['16', '18']",['32'],0.09,0.35,1.19
"['32', '18']",['16'],0.09,0.47,1.19
['1'],"['18', '29']",0.05,0.13,1.09
['18'],"['1', '29']",0.05,0.09,1.06
['29'],"['1', '18']",0.05,0.27,1.03
"['1', '18']",['29'],0.05,0.2,1.03
"['1', '29']",['18'],0.05,0.63,1.06
"['18', '29']",['1'],0.05,0.45,1.09
['16'],"['4', '14']",0.07,0.18,1.04
['4'],"['16', '14']",0.07,0.23,1.01
['14'],"['16', '4']",0.07,0.12,1.0
"['16', '4']",['14'],0.07,0.58,1.0
"['16', '14']",['4'],0.07,0.31,1.01
"['4', '14']",['16'],0.07,0.41,1.04
['18'],"['29', '14']",0.07,0.12,1.04
['29'],"['18', '14']",0.07,0.38,1.03
['14'],"['18', '29']",0.07,0.13,1.09
"['18', '29']",['14'],0.07,0.63,1.09
"['18', '14']",['29'],0.07,0.2,1.03
"['29', '14']",['18'],0.07,0.63,1.04
['32'],"['2', '14']",0.05,0.17,1.26
['2'],"['32', '14']",0.05,0.24,1.32
['14'],"['32', '2']",0.05,0.09,1.21
"['32', '2']",['14'],0.05,0.7,1.21
"['32', '14']",['2'],0.05,0.28,1.32
"['2', '14']",['32'],0.05,0.37,1.26
['18'],"['26', '4']",0.07,0.12,1.2
['26'],"['18', '4']",0.07,0.23,1.18
['4'],"['18', '26']",0.07,0.23,1.13
"['18', '26']",['4'],0.07,0.34,1.13
"['18', '4']",['26'],0.07,0.36,1.18
"['26', '4']",['18'],0.07,0.72,1.2
['16'],"['2', '14']",0.05,0.14,0.99
['2'],"['16', '14']",0.05,0.25,1.09
['14'],"['16', '2']",0.05,0.09,1.09
"['16', '2']",['14'],0.05,0.63,1.09
"['16', '14']",['2'],0.05,0.23,1.09
"['2', '14']",['16'],0.05,0.39,0.99
['16'],"['18', '2']",0.05,0.14,1.03
['18'],"['16', '2']",0.05,0.09,1.06
['2'],"['16', '18']",0.05,0.25,1.02
"['16', '18']",['2'],0.05,0.22,1.02
"['16', '2']",['18'],0.05,0.64,1.06
"['18', '2']",['16'],0.05,0.4,1.03
['1'],"['29', '14']",0.05,0.13,1.1
['29'],"['1', '14']",0.05,0.27,1.14
['14'],"['1', '29']",0.05,0.09,1.11
"['1', '29']",['14'],0.05,0.64,1.11
"['1', '14']",['29'],0.05,0.22,1.14
"['29', '14']",['1'],0.05,0.45,1.1
['18'],"['28', '4']",0.05,0.09,1.14
['28'],"['18', '4']",0.05,0.22,1.11
['4'],"['18', '28']",0.05,0.17,1.12
"['18', '28']",['4'],0.05,0.34,1.12
"['18', '4']",['28'],0.05,0.26,1.11
"['28', '4']",['18'],0.05,0.68,1.14
['18'],"['2', '6']",0.06,0.11,1.13
['2'],"['18', '6']",0.06,0.3,1.2
['6'],"['18', '2']",0.06,0.16,1.18
"['18', '2']",['6'],0.06,0.47,1.18
"['18', '6']",['2'],0.06,0.26,1.2
"['2', '6']",['18'],0.06,0.68,1.13
['1'],"['4', '6']",0.06,0.15,1.17
['4'],"['1', '6']",0.06,0.2,1.1
['6'],"['1', '4']",0.06,0.15,1.17
"['1', '4']",['6'],0.06,0.47,1.17
"['1', '6']",['4'],0.06,0.33,1.1
"['4', '6']",['1'],0.06,0.48,1.17
['18'],"['4', '6']",0.08,0.14,1.12
['4'],"['18', '6']",0.08,0.28,1.14
['6'],"['18', '4']",0.08,0.21,1.09
"['18', '4']",['6'],0.08,0.44,1.09
"['18', '6']",['4'],0.08,0.34,1.14
"['4', '6']",['18'],0.08,0.67,1.12
['18'],"['29', '6']",0.05,0.09,0.99
['29'],"['18', '6']",0.05,0.27,1.08
['6'],"['18', '29']",0.05,0.13,1.11
"['18', '29']",['6'],0.05,0.45,1.11
"['18', '6']",['29'],0.05,0.21,1.08
"['29', '6']",['18'],0.05,0.59,0.99
['38'],"['18', '30']",0.06,0.3,1.12
['18'],"['38', '30']",0.06,0.1,1.1
['30'],"['18', '38']",0.06,0.14,1.11
"['18', '38']",['30'],0.06,0.48,1.11
"['38', '30']",['18'],0.06,0.66,1.1
"['18', '30']",['38'],0.06,0.23,1.12
['18'],"['19', '29']",0.05,0.09,1.04
['19'],"['18', '29']",0.05,0.13,1.07
['29'],"['18', '19']",0.05,0.27,1.03
"['18', '19']",['29'],0.05,0.2,1.03
"['18', '29']",['19'],0.05,0.46,1.07
"['19', '29']",['18'],0.05,0.62,1.04
['18'],"['29', '30']",0.05,0.09,1.02
['29'],"['18', '30']",0.05,0.27,1.02
['30'],"['18', '29']",0.05,0.12,1.06
"['18', '29']",['30'],0.05,0.46,1.06
"['18', '30']",['29'],0.05,0.2,1.02
"['29', '30']",['18'],0.05,0.61,1.02
['1'],"['18', '42']",0.06,0.15,1.02
['18'],"['1', '42']",0.06,0.1,1.03
['42'],"['1', '18']",0.06,0.26,1.01
"['1', '18']",['42'],0.06,0.24,1.01
"['1', '42']",['18'],0.06,0.62,1.03
"['18', '42']",['1'],0.06,0.42,1.02
['38'],"['14', '30']",0.06,0.29,1.17
['14'],"['38', '30']",0.06,0.1,1.13
['30'],"['38', '14']",0.06,0.14,1.1
"['38', '14']",['30'],0.06,0.48,1.1
"['38', '30']",['14'],0.06,0.65,1.13
"['14', '30']",['38'],0.06,0.24,1.17
['18'],"['14', '47']",0.05,0.09,1.13
['14'],"['18', '47']",0.05,0.09,1.04
['47'],"['18', '14']",0.05,0.38,1.06
"['18', '14']",['47'],0.05,0.15,1.06
"['18', '47']",['14'],0.05,0.6,1.04
"['14', '47']",['18'],0.05,0.68,1.13
['1'],"['12', '30']",0.06,0.16,1.13
['12'],"['1', '30']",0.06,0.23,1.27
['30'],"['1', '12']",0.06,0.15,1.17
"['1', '12']",['30'],0.06,0.51,1.17
"['1', '30']",['12'],0.06,0.36,1.27
"['12', '30']",['1'],0.06,0.47,1.13
['48'],"['42', '18']",0.06,0.17,1.15
['42'],"['48', '18']",0.06,0.25,1.2
['18'],"['48', '42']",0.06,0.1,1.06
"['48', '42']",['18'],0.06,0.64,1.06
"['48', '18']",['42'],0.06,0.29,1.2
"['42', '18']",['48'],0.06,0.41,1.15
['42'],"['18', '30']",0.07,0.3,1.12
['18'],"['42', '30']",0.07,0.12,1.11
['30'],"['42', '18']",0.07,0.17,1.12
"['42', '18']",['30'],0.07,0.48,1.12
"['42', '30']",['18'],0.07,0.66,1.11
"['18', '30']",['42'],0.07,0.27,1.12
['18'],"['4', '30']",0.09,0.15,1.08
['4'],"['18', '30']",0.09,0.29,1.09
['30'],"['18', '4']",0.09,0.2,1.05
"['18', '4']",['30'],0.09,0.45,1.05
"['18', '30']",['4'],0.09,0.33,1.09
"['4', '30']",['18'],0.09,0.65,1.08
['1'],"['42', '14']",0.06,0.15,1.03
['42'],"['1', '14']",0.06,0.25,1.05
['14'],"['1', '42']",0.06,0.1,1.03
"['1', '42']",['14'],0.06,0.59,1.03
"['1', '14']",['42'],0.06,0.25,1.05
"['42', '14']",['1'],0.06,0.43,1.03
['48'],"['18', '4']",0.07,0.21,1.08
['18'],"['48', '4']",0.07,0.12,1.06
['4'],"['48', '18']",0.07,0.24,1.15
"['48', '18']",['4'],0.07,0.35,1.15
"['48', '4']",['18'],0.07,0.64,1.06
"['18', '4']",['48'],0.07,0.38,1.08
['48'],"['4', '30']",0.06,0.16,1.17
['4'],"['48', '30']",0.06,0.19,1.14
['30'],"['48', '4']",0.06,0.13,1.12
"['48', '4']",['30'],0.06,0.48,1.12
"['48', '30']",['4'],0.06,0.34,1.14
"['4', '30']",['48'],0.06,0.41,1.17
['48'],"['4', '14']",0.07,0.21,1.23
['4'],"['48', '14']",0.07,0.25,1.11
['14'],"['48', '4']",0.07,0.13,1.12
"['48', '4']",['14'],0.07,0.64,1.12
"['48', '14']",['4'],0.07,0.33,1.11
"['4', '14']",['48'],0.07,0.43,1.23
['4'],"['14', '30']",0.08,0.25,1.01
['14'],"['4', '30']",0.08,0.13,0.98
['30'],"['4', '14']",0.08,0.18,1.03
"['4', '14']",['30'],0.08,0.45,1.03
"['4', '30']",['14'],0.08,0.56,0.98
"['14', '30']",['4'],0.08,0.3,1.01
['1'],"['18', '20']",0.05,0.13,1.17
['18'],"['1', '20']",0.05,0.09,1.11
['20'],"['1', '18']",0.05,0.31,1.19
"['1', '18']",['20'],0.05,0.21,1.19
"['1', '20']",['18'],0.05,0.66,1.11
"['18', '20']",['1'],0.05,0.48,1.17
['16'],"['48', '4']",0.05,0.13,1.14
['48'],"['16', '4']",0.05,0.15,1.21
['4'],"['16', '48']",0.05,0.17,1.14
"['16', '48']",['4'],0.05,0.34,1.14
"['16', '4']",['48'],0.05,0.43,1.21
"['48', '4']",['16'],0.05,0.45,1.14
['16'],"['21', '14']",0.06,0.16,1.3
['21'],"['16', '14']",0.06,0.31,1.33
['14'],"['16', '21']",0.06,0.11,1.2
"['16', '21']",['14'],0.06,0.69,1.2
"['16', '14']",['21'],0.06,0.27,1.33
"['21', '14']",['16'],0.06,0.51,1.3
['48'],"['49', '18']",0.07,0.21,1.09
['49'],"['48', '18']",0.07,0.25,1.16
['18'],"['48', '49']",0.07,0.12,1.09
"['48', '49']",['18'],0.07,0.66,1.09
"['48', '18']",['49'],0.07,0.35,1.16
"['49', '18']",['48'],0.07,0.38,1.09
['48'],"['49', '14']",0.07,0.21,1.14
['49'],"['48', '14']",0.07,0.24,1.09
['14'],"['48', '49']",0.07,0.13,1.12
"['48', '49']",['14'],0.07,0.64,1.12
"['48', '14']",['49'],0.07,0.33,1.09
"['49', '14']",['48'],0.07,0.4,1.14
['18'],"['3', '30']",0.05,0.09,1.1
['3'],"['18', '30']",0.05,0.3,1.12
['30'],"['18', '3']",0.05,0.12,1.08
"['18', '3']",['30'],0.05,0.47,1.08
"['18', '30']",['3'],0.05,0.19,1.12
"['3', '30']",['18'],0.05,0.66,1.1
['16'],"['48', '49']",0.05,0.14,1.22
['49'],"['16', '48']",0.05,0.18,1.19
['48'],"['16', '49']",0.05,0.15,1.2
"['16', '49']",['48'],0.05,0.42,1.2
"['16', '48']",['49'],0.05,0.36,1.19
"['48', '49']",['16'],0.05,0.48,1.22
['48'],"['49', '30']",0.05,0.15,1.11
['49'],"['48', '30']",0.05,0.18,1.08
['30'],"['48', '49']",0.05,0.12,1.09
"['48', '49']",['30'],0.05,0.47,1.09
"['48', '30']",['49'],0.05,0.32,1.08
"['49', '30']",['48'],0.05,0.39,1.11
['16'],"['48', '1']",0.06,0.16,1.17
['1'],"['16', '48']",0.06,0.16,1.05
['48'],"['16', '1']",0.06,0.18,1.08
"['16', '1']",['48'],0.06,0.38,1.08
"['16', '48']",['1'],0.06,0.43,1.05
"['48', '1']",['16'],0.06,0.46,1.17
['48'],"['46', '14']",0.06,0.18,1.17
['46'],"['48', '14']",0.06,0.24,1.1
['14'],"['48', '46']",0.06,0.11,1.11
"['48', '46']",['14'],0.06,0.64,1.11
"['48', '14']",['46'],0.06,0.28,1.1
"['46', '14']",['48'],0.06,0.41,1.17
['32'],"['46', '14']",0.05,0.18,1.19
['46'],"['32', '14']",0.05,0.21,1.16
['14'],"['32', '46']",0.05,0.09,1.12
"['32', '46']",['14'],0.05,0.65,1.12
"['32', '14']",['46'],0.05,0.3,1.16
"['46', '14']",['32'],0.05,0.35,1.19
['46'],"['14', '30']",0.07,0.29,1.16
['14'],"['46', '30']",0.07,0.13,1.05
['30'],"['46', '14']",0.07,0.17,1.14
"['46', '14']",['30'],0.07,0.49,1.14
"['46', '30']",['14'],0.07,0.6,1.05
"['14', '30']",['46'],0.07,0.3,1.16
['16'],"['49', '19']",0.05,0.14,1.05
['49'],"['16', '19']",0.05,0.18,1.07
['19'],"['16', '49']",0.05,0.13,0.99
"['16', '49']",['19'],0.05,0.42,0.99
"['16', '19']",['49'],0.05,0.32,1.07
"['49', '19']",['16'],0.05,0.42,1.05
['19'],"['29', '14']",0.05,0.13,1.08
['29'],"['19', '14']",0.05,0.28,1.07
['14'],"['19', '29']",0.05,0.09,1.1
"['19', '29']",['14'],0.05,0.63,1.1
"['19', '14']",['29'],0.05,0.21,1.07
"['29', '14']",['19'],0.05,0.46,1.08
['18'],"['35', '14']",0.05,0.08,1.02
['35'],"['18', '14']",0.05,0.34,0.94
['14'],"['18', '35']",0.05,0.09,0.99
"['18', '35']",['14'],0.05,0.57,0.99
"['18', '14']",['35'],0.05,0.14,0.94
"['35', '14']",['18'],0.05,0.61,1.02
['1'],"['12', '6']",0.06,0.14,1.23
['12'],"['1', '6']",0.06,0.21,1.14
['6'],"['1', '12']",0.06,0.15,1.14
"['1', '12']",['6'],0.06,0.46,1.14
"['1', '6']",['12'],0.06,0.32,1.14
"['12', '6']",['1'],0.06,0.51,1.23
['1'],"['19', '12']",0.06,0.14,1.11
['19'],"['1', '12']",0.06,0.13,1.04
['12'],"['1', '19']",0.06,0.2,1.09
"['1', '19']",['12'],0.06,0.31,1.09
"['1', '12']",['19'],0.06,0.44,1.04
"['19', '12']",['1'],0.06,0.46,1.11
['18'],"['43', '14']",0.05,0.09,1.08
['43'],"['18', '14']",0.05,0.38,1.06
['14'],"['18', '43']",0.05,0.09,1.05
"['18', '43']",['14'],0.05,0.61,1.05
"['18', '14']",['43'],0.05,0.15,1.06
"['43', '14']",['18'],0.05,0.65,1.08
['29'],"['14', '30']",0.05,0.27,1.07
['14'],"['29', '30']",0.05,0.09,1.04
['30'],"['29', '14']",0.05,0.12,1.04
"['29', '14']",['30'],0.05,0.45,1.04
"['29', '30']",['14'],0.05,0.6,1.04
"['14', '30']",['29'],0.05,0.21,1.07
['18'],"['42', '19']",0.08,0.13,1.13
['42'],"['18', '19']",0.08,0.32,1.23
['19'],"['18', '42']",0.08,0.18,1.22
"['18', '42']",['19'],0.08,0.52,1.22
"['18', '19']",['42'],0.08,0.29,1.23
"['42', '19']",['18'],0.08,0.68,1.13
['2'],"['18', '19']",0.06,0.28,1.07
['18'],"['2', '19']",0.06,0.1,1.08
['19'],"['2', '18']",0.06,0.14,1.06
"['2', '18']",['19'],0.06,0.45,1.06
"['2', '19']",['18'],0.06,0.65,1.08
"['18', '19']",['2'],0.06,0.23,1.07
['43'],"['34', '18']",0.05,0.38,1.15
['34'],"['18', '43']",0.05,0.1,1.14
['18'],"['34', '43']",0.05,0.09,1.08
"['34', '43']",['18'],0.05,0.65,1.08
"['18', '43']",['34'],0.05,0.59,1.14
"['34', '18']",['43'],0.05,0.16,1.15
['48'],"['49', '34']",0.06,0.17,1.06
['49'],"['48', '34']",0.06,0.2,1.09
['34'],"['48', '49']",0.06,0.12,1.04
"['48', '49']",['34'],0.06,0.54,1.04
"['48', '34']",['49'],0.06,0.33,1.09
"['49', '34']",['48'],0.06,0.37,1.06
['2'],"['34', '19']",0.06,0.26,1.09
['34'],"['2', '19']",0.06,0.11,1.13
['19'],"['2', '34']",0.06,0.13,1.07
"['2', '34']",['19'],0.06,0.46,1.07
"['2', '19']",['34'],0.06,0.59,1.13
"['34', '19']",['2'],0.06,0.23,1.09
['16'],"['34', '2']",0.05,0.13,1.05
['34'],"['16', '2']",0.05,0.1,1.13
['2'],"['16', '34']",0.05,0.23,1.08
"['16', '34']",['2'],0.05,0.23,1.08
"['16', '2']",['34'],0.05,0.59,1.13
"['34', '2']",['16'],0.05,0.42,1.05
['2'],"['34', '18']",0.08,0.36,1.12
['34'],"['2', '18']",0.08,0.15,1.12
['18'],"['2', '34']",0.08,0.13,1.08
"['2', '34']",['18'],0.08,0.65,1.08
"['2', '18']",['34'],0.08,0.58,1.12
"['34', '18']",['2'],0.08,0.24,1.12
['32'],"['30', '6']",0.05,0.18,1.01
['30'],"['32', '6']",0.05,0.12,1.02
