antecedent,consequent,support,confidence,lift
"['43', '29']",['14'],0.07,0.44,1.11
"['29', '14']",['43'],0.07,0.44,1.09
"['43', '14']",['29'],0.07,0.44,1.14
"['9', '29']","['8', '36', '38']",0.06,0.31,1.21
"['8', '29']","['9', '36', '38']",0.06,0.28,1.29
"['36', '29']","['8', '9', '38']",0.06,0.22,1.2
"['8', '9']","['36', '29', '38']",0.06,0.25,1.22
"['9', '36']","['8', '29', '38']",0.06,0.21,1.28
"['8', '9', '29']","['36', '38']",0.06,0.57,1.17
"['9', '36', '29']","['8', '38']",0.06,0.45,1.18
"['9', '29', '38']","['8', '36']",0.06,0.38,1.18
"['8', '36', '29']","['9', '38']",0.06,0.42,1.25
"['8', '29', '38']","['9', '36']",0.06,0.35,1.28
"['36', '29', '38']","['8', '9']",0.06,0.27,1.22
"['8', '9', '36']","['29', '38']",0.06,0.39,1.29
"['8', '9', '38']","['36', '29']",0.06,0.31,1.2
"['9', '36', '38']","['8', '29']",0.06,0.27,1.29
"['8', '36', '38']","['9', '29']",0.06,0.22,1.21
"['8', '9', '36', '29']",['38'],0.06,0.87,1.15
"['8', '9', '29', '38']",['36'],0.06,0.67,1.06
"['9', '36', '29', '38']",['8'],0.06,0.56,1.12
"['8', '36', '29', '38']",['9'],0.06,0.51,1.18
"['8', '9', '36', '38']",['29'],0.06,0.47,1.21
"['17', '29']","['8', '36', '38']",0.06,0.3,1.16
"['8', '29']","['17', '36', '38']",0.06,0.27,1.14
"['36', '29']","['8', '17', '38']",0.06,0.21,1.14
"['8', '17']","['36', '29', '38']",0.06,0.24,1.16
"['8', '17', '29']","['36', '38']",0.06,0.55,1.13
"['17', '36', '29']","['8', '38']",0.06,0.44,1.14
"['17', '29', '38']","['8', '36']",0.06,0.36,1.12
"['8', '36', '29']","['17', '38']",0.06,0.4,1.12
"['8', '29', '38']","['17', '36']",0.06,0.34,1.15
"['36', '29', '38']","['8', '17']",0.06,0.27,1.16
"['8', '17', '36']","['29', '38']",0.06,0.36,1.19
"['8', '17', '38']","['36', '29']",0.06,0.3,1.14
"['17', '36', '38']","['8', '29']",0.06,0.23,1.14
"['8', '36', '38']","['17', '29']",0.06,0.22,1.16
"['8', '17', '36', '29']",['38'],0.06,0.83,1.1
"['8', '17', '29', '38']",['36'],0.06,0.67,1.07
"['17', '36', '29', '38']",['8'],0.06,0.53,1.07
"['8', '36', '29', '38']",['17'],0.06,0.49,1.08
"['8', '17', '36', '38']",['29'],0.06,0.44,1.13
"['29', '47']","['11', '36']",0.07,0.37,1.08
"['11', '29']","['36', '47']",0.07,0.31,1.08
"['36', '29']","['11', '47']",0.07,0.25,1.06
"['11', '47']","['36', '29']",0.07,0.28,1.06
"['36', '47']","['11', '29']",0.07,0.23,1.08
"['11', '29', '47']",['36'],0.07,0.69,1.1
"['36', '29', '47']",['11'],0.07,0.54,1.04
"['11', '36', '29']",['47'],0.07,0.44,0.99
"['11', '36', '47']",['29'],0.07,0.42,1.07
['29'],"['38', '9', '17']",0.08,0.21,1.24
"['9', '29']","['17', '38']",0.08,0.44,1.22
"['17', '29']","['9', '38']",0.08,0.43,1.3
"['29', '38']","['9', '17']",0.08,0.27,1.28
"['9', '17']","['29', '38']",0.08,0.39,1.28
"['9', '38']","['17', '29']",0.08,0.24,1.3
"['17', '38']","['9', '29']",0.08,0.23,1.22
"['9', '29', '17']",['38'],0.08,0.85,1.13
"['9', '29', '38']",['17'],0.08,0.54,1.18
"['17', '29', '38']",['9'],0.08,0.53,1.22
"['38', '9', '17']",['29'],0.08,0.49,1.24
['29'],['43'],0.17,0.42,1.06
['43'],['29'],0.17,0.41,1.06
['29'],"['40', '11']",0.11,0.27,1.06
['40'],"['11', '29']",0.11,0.23,1.09
['11'],"['40', '29']",0.11,0.2,1.12
"['40', '29']",['11'],0.11,0.59,1.12
"['11', '29']",['40'],0.11,0.5,1.09
"['40', '11']",['29'],0.11,0.41,1.06
['29'],"['3', '28', '38']",0.08,0.21,1.03
"['3', '29']","['28', '38']",0.08,0.43,1.13
"['28', '29']","['3', '38']",0.08,0.4,1.07
"['29', '38']","['3', '28']",0.08,0.27,1.06
"['3', '28']","['29', '38']",0.08,0.32,1.06
"['3', '38']","['28', '29']",0.08,0.21,1.07
"['28', '38']","['3', '29']",0.08,0.21,1.13
"['3', '28', '29']",['38'],0.08,0.81,1.07
"['3', '29', '38']",['28'],0.08,0.54,1.1
"['28', '29', '38']",['3'],0.08,0.51,1.04
"['3', '28', '38']",['29'],0.08,0.4,1.03
"['43', '29']","['8', '11']",0.05,0.31,1.12
"['8', '29']","['11', '43']",0.05,0.25,1.17
"['11', '29']","['8', '43']",0.05,0.24,1.21
"['8', '43']","['11', '29']",0.05,0.26,1.21
"['11', '43']","['8', '29']",0.05,0.24,1.17
"['8', '43', '29']",['11'],0.05,0.59,1.13
"['11', '43', '29']",['8'],0.05,0.54,1.08
"['8', '11', '29']",['43'],0.05,0.44,1.09
"['8', '11', '43']",['29'],0.05,0.47,1.21
['29'],"['48', '47']",0.1,0.26,1.08
['47'],"['48', '29']",0.1,0.23,1.04
"['29', '47']",['48'],0.1,0.57,1.07
"['48', '29']",['47'],0.1,0.47,1.04
"['48', '47']",['29'],0.1,0.42,1.08
"['17', '29']","['11', '3']",0.06,0.32,1.18
"['3', '29']","['17', '11']",0.06,0.32,1.28
"['11', '29']","['17', '3']",0.06,0.29,1.24
"['17', '3']","['11', '29']",0.06,0.26,1.24
"['17', '11']","['3', '29']",0.06,0.24,1.28
"['11', '3']","['17', '29']",0.06,0.22,1.18
"['17', '3', '29']",['11'],0.06,0.61,1.17
"['17', '11', '29']",['3'],0.06,0.55,1.13
"['11', '3', '29']",['17'],0.06,0.56,1.23
"['11', '17', '3']",['29'],0.06,0.45,1.15
"['43', '29']","['38', '14']",0.06,0.34,1.11
"['29', '14']","['43', '38']",0.06,0.34,1.08
"['43', '14']","['29', '38']",0.06,0.35,1.15
"['43', '29', '14']",['38'],0.06,0.78,1.04
"['43', '29', '38']",['14'],0.06,0.43,1.1
"['38', '29', '14']",['43'],0.06,0.43,1.08
"['38', '43', '14']",['29'],0.06,0.43,1.09
"['9', '29']","['17', '28']",0.05,0.28,1.21
"['17', '29']","['9', '28']",0.05,0.27,1.25
"['28', '29']","['9', '17']",0.05,0.26,1.22
"['9', '17']","['28', '29']",0.05,0.24,1.22
"['9', '28']","['17', '29']",0.05,0.23,1.25
"['17', '28']","['9', '29']",0.05,0.22,1.21
"['9', '29', '17']",['28'],0.05,0.54,1.1
"['9', '28', '29']",['17'],0.05,0.53,1.16
"['17', '28', '29']",['9'],0.05,0.52,1.19
"['9', '28', '17']",['29'],0.05,0.47,1.19
"['17', '29']","['48', '36']",0.07,0.38,1.13
"['48', '29']","['17', '36']",0.07,0.33,1.11
"['36', '29']","['48', '17']",0.07,0.27,1.13
"['48', '17']","['36', '29']",0.07,0.3,1.13
"['17', '36']","['48', '29']",0.07,0.24,1.11
"['48', '36']","['17', '29']",0.07,0.21,1.13
"['48', '17', '29']",['36'],0.07,0.69,1.09
"['17', '36', '29']",['48'],0.07,0.56,1.06
"['48', '36', '29']",['17'],0.07,0.47,1.03
"['48', '17', '36']",['29'],0.07,0.45,1.14
"['17', '29']","['11', '36', '38']",0.06,0.35,1.29
"['11', '29']","['17', '36', '38']",0.06,0.31,1.3
"['36', '29']","['17', '11', '38']",0.06,0.25,1.22
"['29', '38']","['17', '11', '36']",0.06,0.21,1.28
"['17', '11']","['36', '29', '38']",0.06,0.26,1.24
"['17', '36']","['11', '29', '38']",0.06,0.22,1.31
"['17', '11', '29']","['36', '38']",0.06,0.59,1.22
"['17', '36', '29']","['11', '38']",0.06,0.52,1.27
"['17', '29', '38']","['11', '36']",0.06,0.42,1.24
"['11', '36', '29']","['17', '38']",0.06,0.44,1.22
"['11', '29', '38']","['17', '36']",0.06,0.39,1.31
"['36', '29', '38']","['17', '11']",0.06,0.31,1.24
"['17', '11', '36']","['29', '38']",0.06,0.39,1.28
"['17', '11', '38']","['36', '29']",0.06,0.32,1.22
"['17', '36', '38']","['11', '29']",0.06,0.28,1.3
"['11', '36', '38']","['17', '29']",0.06,0.24,1.29
"['17', '11', '36', '29']",['38'],0.06,0.84,1.11
"['17', '11', '29', '38']",['36'],0.06,0.7,1.12
"['17', '36', '29', '38']",['11'],0.06,0.62,1.2
"['11', '36', '29', '38']",['17'],0.06,0.55,1.19
"['17', '11', '36', '38']",['29'],0.06,0.48,1.22
"['29', '39']","['8', '17']",0.05,0.29,1.28
"['17', '29']","['8', '39']",0.05,0.29,1.18
"['8', '29']","['17', '39']",0.05,0.26,1.21
"['17', '39']","['8', '29']",0.05,0.25,1.21
"['8', '39']","['17', '29']",0.05,0.22,1.18
"['8', '17']","['29', '39']",0.05,0.23,1.28
"['17', '29', '39']",['8'],0.05,0.58,1.17
"['8', '29', '39']",['17'],0.05,0.51,1.12
"['8', '17', '29']",['39'],0.05,0.53,1.17
"['8', '17', '39']",['29'],0.05,0.45,1.16
"['3', '29']","['8', '36']",0.07,0.37,1.16
"['8', '29']","['3', '36']",0.07,0.34,1.09
"['36', '29']","['8', '3']",0.07,0.27,1.08
"['8', '3']","['36', '29']",0.07,0.28,1.08
"['3', '36']","['8', '29']",0.07,0.22,1.09
"['8', '36']","['3', '29']",0.07,0.22,1.16
"['8', '3', '29']",['36'],0.07,0.71,1.13
"['3', '36', '29']",['8'],0.07,0.53,1.07
"['8', '36', '29']",['3'],0.07,0.51,1.05
"['8', '3', '36']",['29'],0.07,0.42,1.09
"['40', '29']","['8', '17']",0.05,0.3,1.29
"['17', '29']","['40', '8']",0.05,0.28,1.15
"['8', '29']","['40', '17']",0.05,0.26,1.22
"['40', '17']","['8', '29']",0.05,0.25,1.22
"['40', '8']","['17', '29']",0.05,0.21,1.15
"['8', '17']","['40', '29']",0.05,0.23,1.29
"['40', '17', '29']",['8'],0.05,0.6,1.2
"['40', '8', '29']",['17'],0.05,0.52,1.13
"['8', '17', '29']",['40'],0.05,0.53,1.16
"['40', '17', '8']",['29'],0.05,0.45,1.16
"['9', '29']","['17', '36', '38']",0.06,0.3,1.27
"['17', '29']","['9', '36', '38']",0.06,0.3,1.37
"['36', '29']","['38', '9', '17']",0.06,0.21,1.27
"['9', '17']","['36', '29', '38']",0.06,0.26,1.27
"['9', '36']","['17', '29', '38']",0.06,0.2,1.31
"['9', '29', '17']","['36', '38']",0.06,0.58,1.2
"['9', '36', '29']","['17', '38']",0.06,0.44,1.22
"['9', '29', '38']","['17', '36']",0.06,0.37,1.25
"['17', '36', '29']","['9', '38']",0.06,0.44,1.32
"['17', '29', '38']","['9', '36']",0.06,0.36,1.31
"['36', '29', '38']","['9', '17']",0.06,0.27,1.27
"['9', '36', '17']","['29', '38']",0.06,0.41,1.36
"['38', '9', '17']","['36', '29']",0.06,0.33,1.27
"['9', '36', '38']","['17', '29']",0.06,0.26,1.37
"['17', '36', '38']","['9', '29']",0.06,0.23,1.27
"['9', '36', '29', '17']",['38'],0.06,0.85,1.12
"['38', '9', '29', '17']",['36'],0.06,0.68,1.09
"['9', '36', '29', '38']",['17'],0.06,0.54,1.17
"['17', '36', '29', '38']",['9'],0.06,0.53,1.22
"['38', '9', '36', '17']",['29'],0.06,0.51,1.3
"['40', '29']","['3', '36', '38']",0.05,0.3,1.2
"['3', '29']","['40', '36', '38']",0.05,0.28,1.24
"['36', '29']","['40', '3', '38']",0.05,0.2,1.15
"['40', '3']","['36', '29', '38']",0.05,0.23,1.13
"['40', '3', '29']","['36', '38']",0.05,0.59,1.22
"['40', '36', '29']","['3', '38']",0.05,0.43,1.14
"['40', '29', '38']","['3', '36']",0.05,0.37,1.18
"['3', '36', '29']","['40', '38']",0.05,0.4,1.15
"['3', '29', '38']","['40', '36']",0.05,0.35,1.21
"['36', '29', '38']","['40', '3']",0.05,0.26,1.13
"['40', '3', '36']","['29', '38']",0.05,0.35,1.17
"['40', '3', '38']","['36', '29']",0.05,0.3,1.15
"['40', '36', '38']","['3', '29']",0.05,0.23,1.24
"['3', '36', '38']","['40', '29']",0.05,0.21,1.2
"['40', '3', '36', '29']",['38'],0.05,0.82,1.09
"['40', '3', '29', '38']",['36'],0.05,0.72,1.15
"['40', '36', '29', '38']",['3'],0.05,0.52,1.07
"['3', '36', '29', '38']",['40'],0.05,0.5,1.09
"['40', '3', '36', '38']",['29'],0.05,0.45,1.15
"['9', '29']","['11', '3']",0.06,0.31,1.11
"['3', '29']","['9', '11']",0.06,0.3,1.26
"['11', '29']","['9', '3']",0.06,0.27,1.21
"['9', '3']","['11', '29']",0.06,0.26,1.21
"['9', '11']","['3', '29']",0.06,0.24,1.26
"['11', '3']","['9', '29']",0.06,0.21,1.11
"['9', '3', '29']",['11'],0.06,0.62,1.19
"['9', '11', '29']",['3'],0.06,0.55,1.13
"['11', '3', '29']",['9'],0.06,0.53,1.21
"['11', '9', '3']",['29'],0.06,0.42,1.08
"['29', '47']","['36', '39']",0.05,0.3,1.03
"['29', '39']","['36', '47']",0.05,0.3,1.04
"['36', '29']","['39', '47']",0.05,0.21,1.02
"['39', '47']","['36', '29']",0.05,0.27,1.02
"['39', '29', '47']",['36'],0.05,0.67,1.08
"['36', '29', '47']",['39'],0.05,0.45,0.99
"['36', '29', '39']",['47'],0.05,0.44,0.98
"['36', '39', '47']",['29'],0.05,0.4,1.03
['29'],"['43', '38']",0.13,0.34,1.07
['43'],"['29', '38']",0.13,0.33,1.09
"['43', '29']",['38'],0.13,0.79,1.05
"['29', '38']",['43'],0.13,0.44,1.09
"['43', '38']",['29'],0.13,0.42,1.07
"['43', '29']","['36', '38', '47']",0.05,0.31,1.35
"['29', '47']","['43', '36', '38']",0.05,0.29,1.33
"['43', '47']","['36', '29', '38']",0.05,0.27,1.28
"['43', '29', '47']","['36', '38']",0.05,0.62,1.29
"['43', '36', '29']","['38', '47']",0.05,0.43,1.23
"['43', '29', '38']","['36', '47']",0.05,0.39,1.36
"['36', '29', '47']","['43', '38']",0.05,0.43,1.35
"['29', '38', '47']","['43', '36']",0.05,0.36,1.34
"['36', '29', '38']","['43', '47']",0.05,0.25,1.28
"['43', '36', '47']","['29', '38']",0.05,0.39,1.29
"['43', '38', '47']","['36', '29']",0.05,0.33,1.26
"['43', '36', '38']","['29', '47']",0.05,0.24,1.33
"['36', '38', '47']","['43', '29']",0.05,0.22,1.35
"['43', '36', '29', '47']",['38'],0.05,0.85,1.12
"['43', '29', '38', '47']",['36'],0.05,0.76,1.21
"['43', '36', '29', '38']",['47'],0.05,0.52,1.18
"['36', '29', '38', '47']",['43'],0.05,0.51,1.27
"['43', '36', '38', '47']",['29'],0.05,0.47,1.19
['29'],"['8', '38', '47']",0.08,0.2,1.11
"['29', '47']","['8', '38']",0.08,0.44,1.15
"['8', '29']","['38', '47']",0.08,0.38,1.1
"['29', '38']","['8', '47']",0.08,0.26,1.15
"['8', '47']","['29', '38']",0.08,0.35,1.15
"['38', '47']","['8', '29']",0.08,0.23,1.1
"['8', '38']","['29', '47']",0.08,0.2,1.15
"['8', '29', '47']",['38'],0.08,0.82,1.09
"['29', '38', '47']",['8'],0.08,0.55,1.11
"['8', '29', '38']",['47'],0.08,0.48,1.09
"['8', '38', '47']",['29'],0.08,0.43,1.11
"['9', '29']","['8', '28']",0.05,0.28,1.13
"['28', '29']","['8', '9']",0.05,0.26,1.16
"['8', '29']","['9', '28']",0.05,0.25,1.16
"['9', '28']","['8', '29']",0.05,0.24,1.16
"['8', '9']","['28', '29']",0.05,0.23,1.16
"['8', '28']","['9', '29']",0.05,0.21,1.13
"['9', '28', '29']",['8'],0.05,0.55,1.1
"['8', '9', '29']",['28'],0.05,0.52,1.06
"['8', '28', '29']",['9'],0.05,0.49,1.13
"['8', '9', '28']",['29'],0.05,0.46,1.17
"['28', '29']","['48', '11', '36']",0.05,0.26,1.33
"['11', '29']","['48', '28', '36']",0.05,0.24,1.36
"['48', '29']","['11', '28', '36']",0.05,0.24,1.35
"['11', '28', '29']","['48', '36']",0.05,0.45,1.35
"['48', '28', '29']","['11', '36']",0.05,0.43,1.27
"['28', '29', '36']","['48', '11']",0.05,0.37,1.28
"['48', '11', '29']","['28', '36']",0.05,0.42,1.33
"['11', '36', '29']","['48', '28']",0.05,0.34,1.27
"['48', '36', '29']","['11', '28']",0.05,0.34,1.31
"['48', '11', '28']","['36', '29']",0.05,0.34,1.29
"['11', '28', '36']","['48', '29']",0.05,0.29,1.35
"['48', '28', '36']","['11', '29']",0.05,0.29,1.36
"['48', '11', '36']","['28', '29']",0.05,0.27,1.33
"['48', '11', '28', '29']",['36'],0.05,0.76,1.21
"['11', '28', '29', '36']",['48'],0.05,0.63,1.19
"['48', '28', '29', '36']",['11'],0.05,0.61,1.16
"['48', '11', '36', '29']",['28'],0.05,0.58,1.19
"['48', '11', '28', '36']",['29'],0.05,0.49,1.26
"['29', '14']","['3', '36']",0.06,0.34,1.08
"['3', '29']","['36', '14']",0.06,0.3,1.19
"['36', '29']","['3', '14']",0.06,0.22,1.13
"['3', '14']","['36', '29']",0.06,0.3,1.13
"['36', '14']","['3', '29']",0.06,0.22,1.19
"['3', '29', '14']",['36'],0.06,0.7,1.11
"['36', '29', '14']",['3'],0.06,0.49,1.0
"['3', '36', '29']",['14'],0.06,0.43,1.09
"['3', '36', '14']",['29'],0.06,0.47,1.19
"['43', '29']","['28', '38']",0.08,0.46,1.21
"['28', '29']","['43', '38']",0.08,0.38,1.21
"['29', '38']","['43', '28']",0.08,0.25,1.21
"['43', '28']","['29', '38']",0.08,0.37,1.21
"['43', '38']","['28', '29']",0.08,0.24,1.21
"['28', '38']","['43', '29']",0.08,0.2,1.21
"['43', '28', '29']",['38'],0.08,0.84,1.1
"['43', '29', '38']",['28'],0.08,0.58,1.18
"['28', '29', '38']",['43'],0.08,0.48,1.19
"['43', '28', '38']",['29'],0.08,0.45,1.16
['29'],"['17', '14']",0.08,0.22,1.13
['14'],"['17', '29']",0.08,0.21,1.14
"['29', '14']",['17'],0.08,0.5,1.1
"['17', '29']",['14'],0.08,0.45,1.14
"['17', '14']",['29'],0.08,0.44,1.13
['29'],"['9', '11']",0.1,0.26,1.1
['9'],"['11', '29']",0.1,0.24,1.12
"['9', '29']",['11'],0.1,0.56,1.07
"['11', '29']",['9'],0.1,0.49,1.12
"['9', '11']",['29'],0.1,0.43,1.1
['29'],"['8', '17', '38']",0.08,0.21,1.14
"['17', '29']","['8', '38']",0.08,0.44,1.14
"['8', '29']","['17', '38']",0.08,0.4,1.12
"['29', '38']","['8', '17']",0.08,0.27,1.18
"['8', '17']","['29', '38']",0.08,0.36,1.18
"['17', '38']","['8', '29']",0.08,0.23,1.12
"['8', '38']","['17', '29']",0.08,0.21,1.14
"['8', '17', '29']",['38'],0.08,0.82,1.08
"['17', '29', '38']",['8'],0.08,0.54,1.08
"['8', '29', '38']",['17'],0.08,0.51,1.1
"['8', '17', '38']",['29'],0.08,0.45,1.14
"['29', '39']","['3', '38']",0.07,0.4,1.06
"['3', '29']","['38', '39']",0.07,0.39,1.1
"['29', '38']","['3', '39']",0.07,0.24,1.08
"['3', '39']","['29', '38']",0.07,0.33,1.08
"['38', '39']","['3', '29']",0.07,0.21,1.1
"['3', '29', '39']",['38'],0.07,0.82,1.09
"['29', '38', '39']",['3'],0.07,0.51,1.04
"['3', '29', '38']",['39'],0.07,0.49,1.07
"['3', '38', '39']",['29'],0.07,0.41,1.05
['29'],"['43', '36', '38']",0.1,0.25,1.16
['43'],"['36', '29', '38']",0.1,0.25,1.18
"['43', '29']","['36', '38']",0.1,0.59,1.22
"['36', '29']","['43', '38']",0.1,0.38,1.19
"['29', '38']","['43', '36']",0.1,0.32,1.21
"['43', '36']","['29', '38']",0.1,0.37,1.21
"['43', '38']","['36', '29']",0.1,0.31,1.19
"['36', '38']","['43', '29']",0.1,0.2,1.22
"['43', '36', '29']",['38'],0.1,0.82,1.08
"['43', '29', '38']",['36'],0.1,0.74,1.19
"['36', '29', '38']",['43'],0.1,0.47,1.18
"['43', '36', '38']",['29'],0.1,0.46,1.16
"['29', '39']","['8', '11']",0.06,0.34,1.23
"['8', '29']","['11', '39']",0.06,0.3,1.2
"['11', '29']","['8', '39']",0.06,0.29,1.2
"['8', '39']","['11', '29']",0.06,0.26,1.2
"['11', '39']","['8', '29']",0.06,0.25,1.2
"['8', '11']","['29', '39']",0.06,0.22,1.23
"['8', '29', '39']",['11'],0.06,0.6,1.15
"['11', '29', '39']",['8'],0.06,0.58,1.17
"['8', '11', '29']",['39'],0.06,0.53,1.16
"['8', '11', '39']",['29'],0.06,0.44,1.12
"['29', '47']","['48', '9']",0.05,0.3,1.25
"['9', '29']","['48', '47']",0.05,0.29,1.18
"['48', '29']","['9', '47']",0.05,0.24,1.16
"['9', '47']","['48', '29']",0.05,0.25,1.16
"['48', '47']","['9', '29']",0.05,0.22,1.18
"['48', '9']","['29', '47']",0.05,0.22,1.25
"['9', '29', '47']",['48'],0.05,0.58,1.09
"['48', '29', '47']",['9'],0.05,0.52,1.2
"['48', '9', '29']",['47'],0.05,0.5,1.12
"['48', '9', '47']",['29'],0.05,0.46,1.16
['29'],"['17', '3']",0.1,0.25,1.1
['17'],"['3', '29']",0.1,0.22,1.15
['3'],"['17', '29']",0.1,0.2,1.09
"['17', '29']",['3'],0.1,0.53,1.09
"['3', '29']",['17'],0.1,0.53,1.15
"['17', '3']",['29'],0.1,0.43,1.1
"['40', '29']","['11', '36', '38']",0.06,0.35,1.31
"['11', '29']","['40', '36', '38']",0.06,0.3,1.3
"['36', '29']","['40', '11', '38']",0.06,0.24,1.18
"['29', '38']","['40', '11', '36']",0.06,0.21,1.23
"['40', '11']","['36', '29', '38']",0.06,0.25,1.19
"['40', '36']","['11', '29', '38']",0.06,0.22,1.28
"['40', '11', '29']","['36', '38']",0.06,0.6,1.24
"['40', '36', '29']","['11', '38']",0.06,0.51,1.25
"['40', '29', '38']","['11', '36']",0.06,0.44,1.28
"['11', '36', '29']","['40', '38']",0.06,0.42,1.21
"['11', '29', '38']","['40', '36']",0.06,0.38,1.28
"['36', '29', '38']","['40', '11']",0.06,0.3,1.19
"['40', '11', '36']","['29', '38']",0.06,0.37,1.23
"['40', '11', '38']","['36', '29']",0.06,0.31,1.18
"['40', '36', '38']","['11', '29']",0.06,0.28,1.3
"['11', '36', '38']","['40', '29']",0.06,0.23,1.31
"['40', '11', '36', '29']",['38'],0.06,0.83,1.1
"['40', '11', '29', '38']",['36'],0.06,0.72,1.15
"['40', '36', '29', '38']",['11'],0.06,0.62,1.19
"['11', '36', '29', '38']",['40'],0.06,0.53,1.16
"['40', '11', '36', '38']",['29'],0.06,0.47,1.19
"['43', '29']","['8', '48']",0.05,0.32,1.16
"['8', '29']","['48', '43']",0.05,0.25,1.13
"['48', '29']","['8', '43']",0.05,0.24,1.2
"['8', '43']","['48', '29']",0.05,0.26,1.2
"['48', '43']","['8', '29']",0.05,0.23,1.13
"['8', '43', '29']",['48'],0.05,0.59,1.12
"['48', '43', '29']",['8'],0.05,0.54,1.08
"['8', '48', '29']",['43'],0.05,0.45,1.12
"['8', '48', '43']",['29'],0.05,0.46,1.17
['29'],"['40', '36', '38']",0.1,0.26,1.14
['40'],"['36', '29', '38']",0.1,0.22,1.07
"['40', '29']","['36', '38']",0.1,0.57,1.17
"['36', '29']","['40', '38']",0.1,0.39,1.11
"['29', '38']","['40', '36']",0.1,0.34,1.15
"['40', '36']","['29', '38']",0.1,0.35,1.15
"['40', '38']","['36', '29']",0.1,0.29,1.11
"['36', '38']","['40', '29']",0.1,0.21,1.17
"['40', '36', '29']",['38'],0.1,0.82,1.09
"['40', '29', '38']",['36'],0.1,0.71,1.12
"['36', '29', '38']",['40'],0.1,0.49,1.07
"['40', '36', '38']",['29'],0.1,0.45,1.14
"['17', '29']","['48', '28', '38']",0.05,0.28,1.27
"['28', '29']","['48', '17', '38']",0.05,0.26,1.35
"['48', '29']","['17', '28', '38']",0.05,0.24,1.31
"['17', '28']","['48', '29', '38']",0.05,0.23,1.3
"['48', '17']","['28', '29', '38']",0.05,0.22,1.37
"['17', '28', '29']","['48', '38']",0.05,0.53,1.27
"['48', '17', '29']","['28', '38']",0.05,0.5,1.33
"['17', '29', '38']","['48', '28']",0.05,0.34,1.26
"['48', '28', '29']","['17', '38']",0.05,0.44,1.23
"['28', '29', '38']","['48', '17']",0.05,0.33,1.37
"['48', '29', '38']","['17', '28']",0.05,0.3,1.3
"['48', '17', '28']","['29', '38']",0.05,0.42,1.39
"['17', '28', '38']","['48', '29']",0.05,0.28,1.31
"['48', '17', '38']","['28', '29']",0.05,0.27,1.35
"['48', '28', '38']","['17', '29']",0.05,0.24,1.27
"['48', '17', '28', '29']",['38'],0.05,0.89,1.18
"['17', '28', '29', '38']",['48'],0.05,0.64,1.21
"['48', '17', '29', '38']",['28'],0.05,0.58,1.2
"['48', '28', '29', '38']",['17'],0.05,0.52,1.14
"['48', '17', '28', '38']",['29'],0.05,0.5,1.28
['29'],"['17', '38']",0.15,0.39,1.09
['17'],"['29', '38']",0.15,0.33,1.1
['38'],"['17', '29']",0.15,0.2,1.08
"['17', '29']",['38'],0.15,0.82,1.08
"['29', '38']",['17'],0.15,0.5,1.1
"['17', '38']",['29'],0.15,0.43,1.09
"['29', '47']","['40', '36']",0.05,0.3,1.04
"['40', '29']","['36', '47']",0.05,0.3,1.06
"['36', '29']","['40', '47']",0.05,0.21,1.01
"['40', '47']","['36', '29']",0.05,0.27,1.01
"['40', '29', '47']",['36'],0.05,0.68,1.08
"['36', '29', '47']",['40'],0.05,0.45,0.99
"['40', '36', '29']",['47'],0.05,0.44,0.99
"['40', '36', '47']",['29'],0.05,0.41,1.06
['29'],"['11', '3', '38']",0.09,0.22,1.01
"['3', '29']","['11', '38']",0.09,0.46,1.13
"['11', '29']","['3', '38']",0.09,0.41,1.08
"['29', '38']","['11', '3']",0.09,0.28,1.04
"['11', '3']","['29', '38']",0.09,0.31,1.04
"['3', '38']","['11', '29']",0.09,0.23,1.08
"['11', '38']","['3', '29']",0.09,0.21,1.13
"['11', '3', '29']",['38'],0.09,0.8,1.06
"['3', '29', '38']",['11'],0.09,0.58,1.1
"['11', '29', '38']",['3'],0.09,0.51,1.06
"['11', '3', '38']",['29'],0.09,0.39,1.01
['29'],"['9', '43']",0.08,0.21,1.13
['43'],"['9', '29']",0.08,0.2,1.11
"['43', '29']",['9'],0.08,0.49,1.14
"['9', '29']",['43'],0.08,0.44,1.11
"['9', '43']",['29'],0.08,0.44,1.13
['29'],"['38', '36', '14']",0.09,0.24,1.17
['14'],"['36', '29', '38']",0.09,0.24,1.14
"['29', '14']","['36', '38']",0.09,0.56,1.15
"['36', '29']","['38', '14']",0.09,0.36,1.16
"['29', '38']","['36', '14']",0.09,0.31,1.22
"['36', '14']","['29', '38']",0.09,0.37,1.22
"['38', '14']","['36', '29']",0.09,0.3,1.16
"['36', '29', '14']",['38'],0.09,0.8,1.06
"['38', '29', '14']",['36'],0.09,0.71,1.13
"['36', '29', '38']",['14'],0.09,0.45,1.14
"['38', '36', '14']",['29'],0.09,0.46,1.17
['29'],"['3', '47']",0.09,0.22,0.98
"['29', '47']",['3'],0.09,0.48,0.98
"['3', '29']",['47'],0.09,0.45,1.02
"['3', '47']",['29'],0.09,0.38,0.98
['29'],"['48', '3', '38']",0.09,0.22,1.05
"['3', '29']","['48', '38']",0.09,0.46,1.11
"['48', '29']","['3', '38']",0.09,0.4,1.05
"['29', '38']","['48', '3']",0.09,0.28,1.07
"['48', '3']","['29', '38']",0.09,0.33,1.07
"['3', '38']","['48', '29']",0.09,0.23,1.05
"['48', '38']","['3', '29']",0.09,0.21,1.11
"['48', '3', '29']",['38'],0.09,0.82,1.08
